ecosystem,pref,suff,term,estimate,std.error,statistic,p.value
NWd,1,1,min_elapsed,10.141029888376803,0.878905867831314,11.538243467869465,0.0013977543376393633
NWd,1,2,min_elapsed,12.778975107923984,0.21045778798596962,60.71989651804146,9.84132972801703e-6
NWd,1,3,min_elapsed,12.76007296107622,0.8486279818249709,15.03612093209057,6.385440182193546e-4
NWd,1,4,min_elapsed,17.877458139344974,2.4782669459045072,7.213693492094789,0.005492120482648882
NWd,2,1,min_elapsed,15.7568451213176,1.0813479406991477,14.571484836906407,7.008813576086786e-4
NWd,2,2,min_elapsed,13.41843300506945,1.1091913431077407,12.09749164420413,0.0012156360475623555
NWd,2,3,min_elapsed,16.837865204894193,1.3354892520346,12.608012516193545,0.0010759246769982147
NWd,2,4,min_elapsed,21.283427680954933,2.300851386449831,9.25024006604566,0.0026732235187200953
NWd,3,1,min_elapsed,16.97575575455704,1.7491810571336086,9.704973470485262,0.0023234444898478914
NWd,3,2,min_elapsed,20.27744489046389,1.5348553443268407,13.211306827978115,9.370171091576518e-4
NWd,3,3,min_elapsed,18.985763301551376,1.6745162077939573,11.33805884540444,0.0014717170392328793
NWd,3,4,min_elapsed,13.581006816989316,1.7205276435781451,7.893512706802654,0.004237596340276435
Pr,1,1,min_elapsed,16.962520812796754,1.3779338348995278,12.310112708737991,0.0011546822995297187
Pr,1,2,min_elapsed,42.542530677999096,1.1750041732281746,36.206280494407864,4.633696977715059e-5
Pr,1,3,min_elapsed,38.887677366748065,3.922880849624986,9.913040660020453,0.0021835569793076603
Pr,1,4,min_elapsed,44.25574840389295,3.7557719684299995,11.783396003776259,0.0013137485407337572
Pr,2,1,min_elapsed,32.065202132929265,1.3835221818039105,23.17650020697242,1.7596413465947094e-4
Pr,2,2,min_elapsed,17.360959976992856,2.5358064908184352,6.846326815493551,0.006378354421095323
Pr,2,3,min_elapsed,39.5066698278264,1.2357813546568077,31.968980336977094,6.725997855078345e-5
Pr,2,4,min_elapsed,35.83661985818416,3.832352419889582,9.351076292512964,0.0025899359445059307
Pr,3,1,min_elapsed,34.299855313550125,2.616389877719991,13.109611685029204,9.586897887362893e-4
Pr,3,2,min_elapsed,67.06935971771475,1.842786157308811,36.395628137158496,4.561882111365819e-5
Pr,3,3,min_elapsed,53.983667333197026,3.279131961151938,16.462791974444634,4.8777713518665365e-4
Pr,3,4,min_elapsed,37.211632828481505,4.923038116316711,7.5586725004522775,0.004802024259020865
SWd,1,1,min_elapsed,13.652927851354844,1.6422351623272176,8.313625334880316,0.003646942933985336
SWd,1,2,min_elapsed,13.232754125898246,1.881624353656465,7.032622691231492,0.00590713293022224
SWd,1,3,min_elapsed,14.347688120564149,0.6331768837307707,22.659841963947695,1.8821904740312358e-4
SWd,1,4,min_elapsed,13.131377257426516,1.3426544447538349,9.780161462046216,0.0022715598380796263
SWd,2,1,min_elapsed,18.686483038152065,3.1434235467123828,5.94462781119513,0.009517730819036287
SWd,2,2,min_elapsed,14.235589674163808,1.0886588982850867,13.076262635237232,9.659418296273212e-4
SWd,2,3,min_elapsed,15.607723598214994,1.7933689016378058,8.703018985085075,0.0031929712041668234
SWd,2,4,min_elapsed,11.35121571373835,1.2439695746404502,9.124994650306652,0.002781683840943732
SWd,3,1,min_elapsed,15.390363558472295,0.6195277707993984,24.84208825475825,1.4301407871485523e-4
SWd,3,2,min_elapsed,17.865154271186434,1.5893593425078052,11.240475198640423,0.001509659271833872
SWd,3,3,min_elapsed,15.984798568580786,1.5628167086195874,10.228197894492643,0.001992172736586251
SWd,3,4,min_elapsed,14.405465385937484,2.143026408741806,6.722019536098525,0.006720616634639451
Wt,1,1,min_elapsed,36.22580096082548,2.8678791795326157,12.631564544057701,0.0010700062868375985
Wt,1,2,min_elapsed,27.469881496590606,2.456335963775519,11.18327537507041,0.0015325045816000182
Wt,1,3,min_elapsed,31.92043362770251,1.3315290452831952,23.972765551587003,1.5907520545912089e-4
Wt,1,4,min_elapsed,40.74184074775662,1.4702820402234846,27.710221327034514,1.031616706851181e-4
Wt,2,1,min_elapsed,31.77601996000835,2.5411405605745503,12.50462900518333,0.001102424614558205
Wt,2,2,min_elapsed,43.42771035165496,1.9033493850442795,22.816468007866384,1.8438703705460176e-4
Wt,2,3,min_elapsed,41.96312854242903,1.7915912223012576,23.422267323082977,1.7050666948921063e-4
Wt,2,4,min_elapsed,37.077815074284,3.2311455704139123,11.475129877709069,0.001420529595331425
Wt,3,1,min_elapsed,28.39786814668471,2.031514686614325,13.978667411955527,7.927378029725438e-4
Wt,3,2,min_elapsed,22.763995815744135,1.4933608066158326,15.243466759604184,6.131003999053745e-4
Wt,3,3,min_elapsed,30.157499516113997,3.358873971958162,8.978455210849345,0.0029161069132340868
Wt,3,4,min_elapsed,33.51039163779283,2.725159281922139,12.296672660600196,0.0011584134941035205
Wt,4,1,min_elapsed,29.016249023970538,3.917761372451866,7.406333940602207,0.005091765519237133
Wt,4,2,min_elapsed,41.60007873194058,1.0871119476758118,38.266600620919824,3.9259469777760236e-5
Wt,4,3,min_elapsed,35.75886641542268,2.1773598175637634,16.423039557804042,4.912964454091284e-4
Wt,4,4,min_elapsed,33.414002657424035,2.1321333693523035,15.671628772253818,5.646753480965626e-4
