ecosystem,pref,suff,term,estimate,std.error,statistic,p.value
NWd,1,1,min_elapsed,6.176760584617847,0.6930760791085946,8.912096046601606,0.002979810986118531
NWd,1,2,min_elapsed,8.269716149840919,2.20281762658014,3.7541537937843725,0.033022081553755786
NWd,1,3,min_elapsed,6.059688044111959,6.048848944748577,1.0017919275985214,0.3902619265294006
NWd,1,4,min_elapsed,11.23917221078787,0.6778796579563264,16.579893022121006,4.77603064330522e-4
NWd,2,1,min_elapsed,4.812647521909336,1.1912702089850267,4.039929384291207,0.027288820148493778
NWd,2,2,min_elapsed,8.778241699097025,1.2606278109860307,6.963388894483384,0.00607672320150619
NWd,2,3,min_elapsed,8.780498410852259,1.298159653933152,6.763804732529768,0.006602927416619162
NWd,2,4,min_elapsed,14.786996147494477,2.0429268438239774,7.238142761791696,0.005439060779052112
NWd,3,1,min_elapsed,7.027811360091948,3.2044450192812657,2.1931446218628636,0.11591268835912763
NWd,3,2,min_elapsed,7.842825971352308,3.600296449963609,2.178383386021332,0.11752716939269649
NWd,3,3,min_elapsed,8.690240443946964,1.3176131081151188,6.5954417047190645,0.007094408886339188
NWd,3,4,min_elapsed,9.87531452741002,0.5821699812624077,16.962940112432236,4.4623160452246323e-4
Pr,1,1,min_elapsed,9.342967911370124,0.8546000350488985,10.9325620503111,0.0016382348119674942
Pr,1,2,min_elapsed,14.810647053682125,0.9945923836798918,14.89117280275586,6.571703587015046e-4
Pr,1,3,min_elapsed,15.071015470235396,1.399768459338424,10.766791728796665,0.0017135101506515974
Pr,1,4,min_elapsed,13.173717629861953,0.5271398415028152,24.990935218072675,1.4048356505461256e-4
Pr,2,1,min_elapsed,9.280151967846399,0.531037819608742,17.47550103810653,4.0840015313089995e-4
Pr,2,2,min_elapsed,11.186541543499997,1.1294386511499976,9.904514541015423,0.002189066591605374
Pr,2,3,min_elapsed,6.018597242279322,1.5825366782275967,3.8031328594671225,0.03193653606183375
Pr,2,4,min_elapsed,13.266370109064876,0.6086050998026022,21.79799366349009,2.1131994824235493e-4
Pr,3,1,min_elapsed,12.843115009029733,0.25595158384950684,50.177907930357506,1.74306060049383e-5
Pr,3,2,min_elapsed,10.016355842186554,1.6972230584315176,5.9016142824757125,0.00971395043000046
Pr,3,3,min_elapsed,12.775838053107,0.737304099919986,17.32777296978745,4.1885114185739874e-4
Pr,3,4,min_elapsed,6.4595997221662405,1.3004454968912549,4.967220646776865,0.015672322855102224
SWd,1,1,min_elapsed,8.856884096226583,0.6917516171575232,12.803561099893642,0.001028069402768541
SWd,1,2,min_elapsed,12.529747243025398,7.405320668637811,1.6919925285734063,0.18922478417602404
SWd,1,3,min_elapsed,9.11151629212127,0.5977816656238046,15.242214367035004,6.132499978161962e-4
SWd,1,4,min_elapsed,13.721373705960028,0.7317047454086946,18.75260997288727,3.310224338062008e-4
SWd,2,1,min_elapsed,13.004749289607393,0.7448286895831083,17.460054199693012,4.094765760278013e-4
SWd,2,2,min_elapsed,3.7907328758439185,0.400377269677616,9.467902308480745,0.002497683915087381
SWd,2,3,min_elapsed,11.008241809521994,1.152945739783144,9.547927044331262,0.002436990405688282
SWd,2,4,min_elapsed,8.342238677118415,0.15465629799547198,53.94050410648429,1.4034232108141048e-5
SWd,3,1,min_elapsed,13.860193113135638,0.7548572540710486,18.361343205467943,3.5248391817483874e-4
SWd,3,2,min_elapsed,14.282089139943695,0.9550809343929744,14.953799856784949,6.490350933274405e-4
SWd,3,3,min_elapsed,13.241274726474892,0.9587114800199884,13.811532460421587,8.215032252410915e-4
SWd,3,4,min_elapsed,12.419737458167178,0.5487229679100395,22.633893940089884,1.8886410473899017e-4
Wt,1,1,min_elapsed,17.668644644289238,0.5074619110717342,34.81767647738121,5.209345904872157e-5
Wt,1,2,min_elapsed,9.767697730276758,1.4463419201774494,6.753380783624369,0.006632031189390922
Wt,1,3,min_elapsed,7.679806187458944,1.7332752234709783,4.4308059582595964,0.021360462376922056
Wt,1,4,min_elapsed,14.577757102063181,1.4769848740048344,9.869943395246624,0.0022115963689625416
Wt,2,1,min_elapsed,14.434988133687169,0.9261210564636895,15.586502469564705,5.738868717720528e-4
Wt,2,2,min_elapsed,13.99208469581027,0.6273221746716499,22.304463736092135,1.9731567393949115e-4
Wt,2,3,min_elapsed,1.5881012916576025,0.9773227415722616,1.6249507190457422,0.2026409380651355
Wt,2,4,min_elapsed,15.793955662809607,0.5596631609481306,28.2204668180284,9.768288348465534e-5
Wt,3,1,min_elapsed,4.431189239328812,0.8376673939188164,5.289914913123939,0.013179388186666217
Wt,3,2,min_elapsed,4.569784623982973,0.5891694481546078,7.75631635057863,0.004457670214726327
Wt,3,3,min_elapsed,11.22940773588096,1.9057440962235397,5.892400641898027,0.009756669523063225
Wt,3,4,min_elapsed,12.40679150019975,0.8381316550271942,14.802914823444052,6.688668907065294e-4
Wt,4,1,min_elapsed,5.0250634099306435,0.5609790060842611,8.95766749812356,0.0029358673419624757
Wt,4,2,min_elapsed,8.441452178794375,0.5341988539279251,15.802078414667113,5.509371845974935e-4
Wt,4,3,min_elapsed,8.332597444362388,0.38138235783216023,21.848408226657984,2.098677635118384e-4
Wt,4,4,min_elapsed,9.453376104235272,0.3398910539200713,27.812959462176153,1.0202619778193212e-4
