ecosystem,pref,suff,term,estimate,std.error,statistic,p.value
PrP,1,1,min_elapsed,-12.141864662926798,10.669046117436613,-1.1380459442464244,0.45895272509163293
PrP,1,2,min_elapsed,87.7350896908804,1.8715030426200767,46.879480125264756,0.013577864726768692
PrP,2,1,min_elapsed,19.689759266443925,0.32013016813346523,61.50547879084949,0.010349707015688714
PrP,2,2,min_elapsed,63.13687777193939,1.6484594088933149,38.30053529454269,0.016617918427845015
PrP,3,1,min_elapsed,4.314435654322667,1.2781917127565092,3.3754213951350747,0.1833601446918708
PrP,3,2,min_elapsed,55.15196713286209,1.2839850201110656,42.953746553905596,0.014818376631067826
SWdP,1,1,min_elapsed,20.097463336058595,2.8820798344942755,6.9732500451657815,0.09067634187790884
SWdP,1,2,min_elapsed,29.964260796102767,0.05004797198538421,598.7107890176529,0.0010633166998861646
SWdP,2,1,min_elapsed,4.172413332285871,2.3830541229182365,1.750868052957364,0.3303627024670175
SWdP,2,2,min_elapsed,27.301149642211534,1.6620318261984564,16.42636994783493,0.03870819057049085
SWdP,3,1,min_elapsed,4.071218420794139,3.077486260107863,1.3229038496670482,0.4120678058006305
SWdP,3,2,min_elapsed,35.95697642965708,2.293262652848507,15.679397379534441,0.04054739349879168
WtP,1,1,min_elapsed,-6.279363549327876,7.759083362741553,-0.8092919299566798,0.5668559210985439
WtP,1,2,min_elapsed,74.09561865231645,0.3361504298994101,220.42398896972668,0.002888140296408873
WtP,2,1,min_elapsed,4.1152355343156515,2.6738252887695224,1.5390816863017467,0.36681463497628003
WtP,2,2,min_elapsed,54.234174272068906,0.3629857879522458,149.41128846400986,0.004260790956920006
WtP,3,1,min_elapsed,21.273289383439593,0.8546453838878542,24.891364049338918,0.025562183000190985
WtP,3,2,min_elapsed,45.10573207362407,0.7661727328186543,58.87149221257938,0.01081267912912387
WtP,4,1,min_elapsed,0.167888799087249,4.821567673607295,0.03482037595495193,0.9778416126677952
WtP,4,2,min_elapsed,72.84077560820813,1.0545496229753037,69.07287625090164,0.009215995259815146
