ecosystem,pref,suff,term,estimate,std.error,statistic,p.value
NWd,1,1,min_elapsed,3.831042420623149e-4,0.0019130267470946493,0.20026078707166156,0.8741744548942125
NWd,1,2,min_elapsed,0.0018150026903007925,6.43065687731813e-4,2.822421915718398,0.10595358148480169
NWd,1,3,min_elapsed,0.0012693563997253456,1.7399289866305043e-4,7.295449466495436,0.08672214777154383
NWd,1,4,min_elapsed,7.500105162540813e-4,2.5037578713245427e-4,2.995539324484717,0.09571094850686493
NWd,2,1,min_elapsed,7.643138517284062e-4,6.082524982583709e-4,1.2565733045353549,0.33578541534018136
NWd,2,2,min_elapsed,9.704101102178819e-4,5.95034519664465e-4,1.6308467461099367,0.24449736158926985
NWd,2,3,min_elapsed,-4.090499076068399e-5,0.0019222585453413106,-0.02127965088765987,0.9864549977476473
NWd,2,4,min_elapsed,0.0012041908132495655,4.2509884207798216e-4,2.8327313416409234,0.0660407800561271
NWd,3,1,min_elapsed,0.0017030549291840575,3.7810202666860147e-4,4.504220578211155,0.045921582923729255
NWd,3,2,min_elapsed,0.0017665579862626093,7.578698041339207e-4,2.3309518028382175,0.14504864952629262
NWd,3,3,min_elapsed,0.0012914182839520027,5.025721075766876e-4,2.569617900561552,0.08252053860404426
NWd,3,4,min_elapsed,6.137730254316377e-4,2.3247684740241648e-4,2.640146888989763,0.07764617765122785
Pr,1,1,min_elapsed,0.0016891702415043146,7.386516921053833e-4,2.286829177483724,0.10626560893739163
Pr,1,2,min_elapsed,0.0013474309350532522,0.0011705114403819494,1.1511471725672089,0.33309573109991863
Pr,1,3,min_elapsed,5.613537533016193e-4,4.8955730886411914e-5,11.466558524150804,0.0014236605648060914
Pr,1,4,min_elapsed,0.002772734604866066,6.235003909543708e-4,4.447045495227253,0.021152031494569814
Pr,2,1,min_elapsed,0.0010900759828691721,3.707236510085856e-4,2.9404004300872812,0.06049065997214974
Pr,2,2,min_elapsed,0.002036273888875914,5.857411292553805e-4,3.476405850933695,0.04015957695114093
Pr,2,3,min_elapsed,9.410665522304244e-4,8.911571346638368e-4,1.0560051820551428,0.36848644930252583
Pr,2,4,min_elapsed,7.825699466171502e-4,4.480947267857279e-4,1.7464386430759389,0.2228486922310058
Pr,3,1,min_elapsed,0.0018121279413932556,5.640690028372818e-4,3.21259975690599,0.048859195102791894
Pr,3,2,min_elapsed,0.0022174964557547245,5.276403300660694e-4,4.202666720864678,0.05222204263012505
Pr,3,3,min_elapsed,0.0014899650552237845,5.069651385900261e-4,2.9389891765885174,0.060559550005324925
Pr,3,4,min_elapsed,0.0014634759308969026,0.0010853307859479792,1.348414649105004,0.30993043999354
SWd,1,1,min_elapsed,0.0022300189736069904,3.2869816688790426e-4,6.784397353720237,0.021042561771533127
SWd,1,2,min_elapsed,-0.0013802557324404893,4.4190813882812323e-4,-3.1233996642395607,0.19725769708081287
SWd,1,3,min_elapsed,-0.00088055090360840665,NA,NA,NA
SWd,1,4,min_elapsed,0.002281967248426843,8.778073784725349e-4,2.5996218582688093,0.12157058245576038
SWd,2,1,min_elapsed,3.7207887557820675e-4,1.3819932487967694e-4,2.692334972708128,0.07426690348660057
SWd,2,2,min_elapsed,0.00113113185804395,4.8050541060238927e-4,2.354046037953866,0.09993807698582156
SWd,2,3,min_elapsed,0.003468664972723595,0.0017315845062070743,2.0031739486520848,0.18307218396875435
SWd,2,4,min_elapsed,-1.383966410234814e-4,9.419200622733183e-4,-0.14693034639209399,0.896660793989179
SWd,3,1,min_elapsed,9.833563020858586e-4,3.427785764241777e-4,2.8687799346858425,0.10306375066894936
SWd,3,2,min_elapsed,0.0010868485204392788,8.188418169187224e-4,1.3272997274724656,0.3156543539114267
SWd,3,3,min_elapsed,6.026877639663626e-4,6.828936414822713e-4,0.8825499717030372,0.4424698441331025
SWd,3,4,min_elapsed,-0.00133345992228583,8.005318056296802e-4,-1.6657176053573044,0.34420173919774755
Wt,1,1,min_elapsed,0.0017282300962791154,0.0012614117338668011,1.3700761217602626,0.40139110890674745
Wt,1,2,min_elapsed,6.503103544103025e-4,3.835757710257297e-4,1.6953895515123156,0.33926210273574536
Wt,1,3,min_elapsed,9.413070461190705e-4,7.160158925120166e-4,1.3146454652237665,0.31914654212188653
Wt,1,4,min_elapsed,8.668491028781966e-4,0.0010832526966771713,0.8002279666943983,0.4820851321354237
Wt,2,1,min_elapsed,3.1220587306539794e-4,2.3570721403581683e-4,1.3245495024091913,0.3164093592542062
Wt,2,2,min_elapsed,-8.033591890199234e-4,5.07051473673604e-4,-1.5843740344536632,0.2539673440859825
Wt,2,3,min_elapsed,3.1652199431680787e-4,6.275868054673023e-4,0.5043477516725754,0.7026223260287929
Wt,2,4,min_elapsed,4.3007402525569604e-4,3.382391985276275e-4,1.271508527479459,0.2931736249677293
Wt,3,1,min_elapsed,2.2479436570986823e-5,7.191199442665955e-4,0.03125964833851575,0.9779014884994801
Wt,3,2,min_elapsed,0.0017976021161847213,5.878184629634213e-4,3.0580906001528265,0.055075767274447913
Wt,3,3,min_elapsed,0.0016619214291335948,0.001448782507745927,1.1471158854059316,0.3700468842509881
Wt,3,4,min_elapsed,0.003562697163365166,0.0026983955509782003,1.3203020446997278,0.3175797187289816
Wt,4,1,min_elapsed,0.00303206387006393,5.959759828961947e-4,5.087560500893617,0.01467607227090183
Wt,4,2,min_elapsed,9.110873109710027e-4,6.00550290749891e-5,15.170874529647675,6.218522757400016e-4
Wt,4,3,min_elapsed,0.001032954020660322,4.1349857543272923e-4,2.4980836259939423,0.12977360564802556
Wt,4,4,min_elapsed,4.037741293763507e-4,2.627433820050738e-4,1.5367623203105205,0.2219426471871051
