date,createdAt,timestamp,context,value
2023-10-17 15:38:57.006000-05:00,1697575139209,1697575137006,{},16.1
2023-10-17 15:18:57.015000-05:00,1697573939222,1697573937015,{},16.1
2023-10-17 14:58:57.064000-05:00,1697572739535,1697572737064,{},16.3
2023-10-17 14:38:56.886000-05:00,1697571538722,1697571536886,{},16.5
2023-10-17 14:18:57.143000-05:00,1697570337658,1697570337143,{},15.9
2023-10-17 13:58:57.153000-05:00,1697569142081,1697569137153,{},15.1
2023-10-17 13:38:57.191000-05:00,1697567939981,1697567937191,{},14.5
2023-10-17 13:18:57.253000-05:00,1697566755795,1697566737253,{},14.3
2023-10-17 12:58:57.293000-05:00,1697565537842,1697565537293,{},13.6
2023-10-17 12:38:57.103000-05:00,1697564338042,1697564337103,{},12.6
2023-10-17 12:18:57.336000-05:00,1697563141980,1697563137336,{},12.1
2023-10-17 11:58:57.381000-05:00,1697561966391,1697561937381,{},11.7
2023-10-17 11:38:57.421000-05:00,1697560737957,1697560737421,{},11.2
2023-10-17 11:18:57.442000-05:00,1697559537920,1697559537442,{},10.5
2023-10-17 10:58:57.263000-05:00,1697558338027,1697558337263,{},10.0
2023-10-17 10:38:57.533000-05:00,1697557139866,1697557137533,{},9.4
2023-10-17 10:18:57.553000-05:00,1697555938091,1697555937553,{},8.8
2023-10-17 09:58:57.593000-05:00,1697554738167,1697554737593,{},8.3
2023-10-17 09:38:57.622000-05:00,1697553538686,1697553537622,{},7.9
2023-10-17 09:18:57.651000-05:00,1697552339995,1697552337651,{},7.5
2023-10-17 08:58:57.493000-05:00,1697551138208,1697551137493,{},6.9
2023-10-17 08:38:57.723000-05:00,1697549938151,1697549937723,{},6.5
2023-10-17 08:18:57.733000-05:00,1697548738859,1697548737733,{},6.1
2023-10-17 07:58:57.762000-05:00,1697547538373,1697547537762,{},6.0
2023-10-17 07:38:57.782000-05:00,1697546339468,1697546337782,{},6.0
2023-10-17 07:18:57.790000-05:00,1697545150362,1697545137790,{},6.0
2023-10-17 06:58:57.782000-05:00,1697543938563,1697543937782,{},6.1
2023-10-17 06:38:57.823000-05:00,1697542738268,1697542737823,{},6.1
2023-10-17 06:18:57.832000-05:00,1697541538587,1697541537832,{},6.3
2023-10-17 05:58:57.812000-05:00,1697540338238,1697540337812,{},6.3
2023-10-17 05:38:57.822000-05:00,1697539140885,1697539137822,{},6.4
2023-10-17 05:18:57.814000-05:00,1697537946144,1697537937814,{},6.5
2023-10-17 04:58:57.845000-05:00,1697536738319,1697536737845,{},6.6
2023-10-17 04:38:57.835000-05:00,1697535538397,1697535537835,{},6.6
2023-10-17 04:18:57.855000-05:00,1697534346981,1697534337855,{},6.7
2023-10-17 03:58:57.865000-05:00,1697533138287,1697533137865,{},6.8
2023-10-17 03:38:57.885000-05:00,1697531939385,1697531937885,{},7.0
2023-10-17 03:18:57.895000-05:00,1697530738462,1697530737895,{},7.0
2023-10-17 02:58:57.905000-05:00,1697529539680,1697529537905,{},7.1
2023-10-17 02:38:57.875000-05:00,1697528338524,1697528337875,{},7.2
2023-10-17 02:18:57.886000-05:00,1697527140385,1697527137886,{},7.3
2023-10-17 01:58:57.897000-05:00,1697525939012,1697525937897,{},7.5
2023-10-17 01:38:57.905000-05:00,1697524738783,1697524737905,{},7.6
2023-10-17 01:18:57.915000-05:00,1697523539860,1697523537915,{},7.7
2023-10-17 00:58:57.956000-05:00,1697522340569,1697522337956,{},7.8
2023-10-17 00:38:57.929000-05:00,1697521138346,1697521137929,{},8.0
2023-10-17 00:18:57.980000-05:00,1697519940477,1697519937980,{},8.1
2023-10-16 23:58:57.997000-05:00,1697518738526,1697518737997,{},8.3
2023-10-16 23:38:57.984000-05:00,1697517538473,1697517537984,{},8.4
2023-10-16 23:18:58.027000-05:00,1697516343483,1697516338027,{},8.6
2023-10-16 22:58:58.017000-05:00,1697515139086,1697515138017,{},8.8
2023-10-16 22:38:58.037000-05:00,1697513938868,1697513938037,{},8.9
2023-10-16 22:18:58.029000-05:00,1697512744499,1697512738029,{},9.1
2023-10-16 21:58:58.055000-05:00,1697511538470,1697511538055,{},9.3
2023-10-16 21:38:58.067000-05:00,1697510339274,1697510338067,{},9.5
2023-10-16 21:18:58.088000-05:00,1697509144424,1697509138088,{},9.8
2023-10-16 20:58:58.087000-05:00,1697507942319,1697507938087,{},10.0
2023-10-16 20:38:58.117000-05:00,1697506738696,1697506738117,{},10.2
2023-10-16 20:18:58.117000-05:00,1697505540162,1697505538117,{},10.5
2023-10-16 19:58:58.127000-05:00,1697504340316,1697504338127,{},10.8
2023-10-16 19:38:58.147000-05:00,1697503138729,1697503138147,{},11.1
2023-10-16 19:18:58.168000-05:00,1697501939818,1697501938168,{},11.4
2023-10-16 18:58:58.203000-05:00,1697500739381,1697500738203,{},11.8
2023-10-16 18:38:58.208000-05:00,1697499542518,1697499538208,{},12.1
2023-10-16 18:18:58.237000-05:00,1697498343485,1697498338237,{},12.6
2023-10-16 17:58:58.277000-05:00,1697497142597,1697497138277,{},13.0
2023-10-16 17:38:58.317000-05:00,1697495938866,1697495938317,{},13.3
2023-10-16 17:18:58.337000-05:00,1697494741805,1697494738337,{},13.6
2023-10-16 16:58:58.375000-05:00,1697493539683,1697493538375,{},14.0
2023-10-16 16:38:57.627000-05:00,1697492340574,1697492337627,{},14.4
2023-10-16 16:18:58.443000-05:00,1697491146091,1697491138443,{},14.6
2023-10-16 15:58:58.467000-05:00,1697489939193,1697489938467,{},14.8
2023-10-16 15:38:58.507000-05:00,1697488741580,1697488738507,{},14.9
2023-10-16 15:18:58.527000-05:00,1697487541653,1697487538527,{},15.1
2023-10-16 14:58:58.590000-05:00,1697486339077,1697486338590,{},15.5
2023-10-16 14:38:58.605000-05:00,1697485141165,1697485138605,{},15.6
2023-10-16 14:18:58.658000-05:00,1697483943306,1697483938658,{},15.0
2023-10-16 13:58:58.677000-05:00,1697482740319,1697482738677,{},14.4
2023-10-16 13:38:58.728000-05:00,1697481540657,1697481538728,{},14.3
2023-10-16 13:18:58.761000-05:00,1697480340996,1697480338761,{},14.1
2023-10-16 12:58:58.777000-05:00,1697479139335,1697479138777,{},13.8
2023-10-16 12:38:58.827000-05:00,1697477939277,1697477938827,{},13.3
2023-10-16 12:18:58.865000-05:00,1697476739520,1697476738865,{},13.0
2023-10-16 11:58:58.898000-05:00,1697475539595,1697475538898,{},12.6
2023-10-16 11:38:58.937000-05:00,1697474339422,1697474338937,{},12.1
2023-10-16 11:18:58.957000-05:00,1697473139459,1697473138957,{},11.6
2023-10-16 10:58:58.991000-05:00,1697471939470,1697471938991,{},11.2
2023-10-16 10:38:59.033000-05:00,1697470739522,1697470739033,{},10.7
2023-10-16 10:18:59.057000-05:00,1697469539576,1697469539057,{},10.2
2023-10-16 09:58:59.107000-05:00,1697468340025,1697468339107,{},9.7
2023-10-16 09:38:59.109000-05:00,1697467139618,1697467139109,{},9.2
2023-10-16 09:18:59.135000-05:00,1697465940304,1697465939135,{},8.7
2023-10-16 08:58:59.186000-05:00,1697464739885,1697464739186,{},8.4
2023-10-16 08:38:59.207000-05:00,1697463539657,1697463539207,{},8.1
2023-10-16 08:18:59.237000-05:00,1697462339681,1697462339237,{},8.0
2023-10-16 07:58:59.265000-05:00,1697461141072,1697461139265,{},7.8
2023-10-16 07:38:59.278000-05:00,1697459939854,1697459939278,{},7.8
2023-10-16 07:18:59.297000-05:00,1697458739779,1697458739297,{},7.8
2023-10-16 06:58:59.317000-05:00,1697457539896,1697457539317,{},7.8
2023-10-16 06:38:59.347000-05:00,1697456339838,1697456339347,{},7.9
2023-10-16 06:18:59.387000-05:00,1697455140323,1697455139387,{},8.0
2023-10-16 05:58:59.387000-05:00,1697453939842,1697453939387,{},8.0
2023-10-16 05:38:59.387000-05:00,1697452743397,1697452739387,{},8.1
2023-10-16 05:18:59.387000-05:00,1697451539811,1697451539387,{},8.1
2023-10-16 04:58:59.407000-05:00,1697450340118,1697450339407,{},8.3
2023-10-16 04:38:59.427000-05:00,1697449140587,1697449139427,{},8.3
2023-10-16 04:18:59.468000-05:00,1697447940170,1697447939468,{},8.4
2023-10-16 03:58:59.467000-05:00,1697446740598,1697446739467,{},8.5
2023-10-16 03:38:59.487000-05:00,1697445545405,1697445539487,{},8.6
2023-10-16 03:18:59.525000-05:00,1697444339984,1697444339525,{},8.8
2023-10-16 02:58:59.508000-05:00,1697443140077,1697443139508,{},9.0
2023-10-16 02:38:59.536000-05:00,1697441941175,1697441939536,{},9.1
2023-10-16 02:18:59.546000-05:00,1697440740097,1697440739546,{},9.2
2023-10-16 01:58:59.544000-05:00,1697439540261,1697439539544,{},9.3
2023-10-16 01:38:59.556000-05:00,1697438341217,1697438339556,{},9.5
2023-10-16 01:18:59.578000-05:00,1697437140194,1697437139578,{},9.7
2023-10-16 00:58:59.608000-05:00,1697435940046,1697435939608,{},9.9
2023-10-16 00:38:59.628000-05:00,1697434741084,1697434739628,{},10.0
2023-10-16 00:18:59.648000-05:00,1697433540708,1697433539648,{},10.2
2023-10-15 23:58:59.692000-05:00,1697432340155,1697432339692,{},10.4
2023-10-15 23:38:59.712000-05:00,1697431142008,1697431139712,{},10.5
2023-10-15 23:18:59.730000-05:00,1697429940158,1697429939730,{},10.6
2023-10-15 22:58:59.772000-05:00,1697428741894,1697428739772,{},10.8
2023-10-15 22:38:59.792000-05:00,1697427540411,1697427539792,{},11.0
2023-10-15 22:18:59.792000-05:00,1697426340454,1697426339792,{},11.1
2023-10-15 21:58:59.880000-05:00,1697425140704,1697425139880,{},11.2
2023-10-15 21:38:59.870000-05:00,1697423941272,1697423939870,{},11.3
2023-10-15 21:18:59.883000-05:00,1697422740898,1697422739883,{},11.5
2023-10-15 20:58:59.892000-05:00,1697421540348,1697421539892,{},11.6
2023-10-15 20:38:59.933000-05:00,1697420346699,1697420339933,{},11.8
2023-10-15 20:18:59.970000-05:00,1697419144535,1697419139970,{},11.9
2023-10-15 19:59:01.562000-05:00,1697417944265,1697417941562,{},12.0
2023-10-15 19:39:01.582000-05:00,1697416749476,1697416741582,{},12.1
2023-10-15 19:19:01.612000-05:00,1697415542480,1697415541612,{},12.1
2023-10-15 18:59:01.651000-05:00,1697414342482,1697414341651,{},12.2
2023-10-15 18:39:00.092000-05:00,1697413142343,1697413140092,{},12.3
2023-10-15 18:18:59.912000-05:00,1697411941372,1697411939912,{},12.6
2023-10-15 17:59:00.163000-05:00,1697410740987,1697410740163,{},12.8
2023-10-15 17:39:00.752000-05:00,1697409541282,1697409540752,{},13.0
2023-10-15 17:19:00.222000-05:00,1697408343299,1697408340222,{},13.2
2023-10-15 16:59:01.823000-05:00,1697407142298,1697407141823,{},13.5
2023-10-15 16:39:00.293000-05:00,1697405941489,1697405940293,{},13.8
2023-10-15 16:18:59.563000-05:00,1697404740113,1697404739563,{},14.1
2023-10-15 15:59:01.962000-05:00,1697403551281,1697403541962,{},14.3
2023-10-15 15:39:01.172000-05:00,1697402341578,1697402341172,{},14.3
2023-10-15 15:19:00.440000-05:00,1697401140894,1697401140440,{},14.4
2023-10-15 14:59:01.242000-05:00,1697399941792,1697399941242,{},14.6
2023-10-15 14:39:00.501000-05:00,1697398740910,1697398740501,{},14.7
2023-10-15 14:19:00.511000-05:00,1697397558184,1697397540511,{},14.3
2023-10-15 13:39:00.602000-05:00,1697395143023,1697395140602,{},13.4
2023-10-15 13:19:00.643000-05:00,1697393941170,1697393940643,{},13.1
2023-10-15 12:59:00.672000-05:00,1697392741345,1697392740672,{},12.7
2023-10-15 12:39:00.712000-05:00,1697391541882,1697391540712,{},12.3
2023-10-15 12:19:00.733000-05:00,1697390342078,1697390340733,{},12.0
2023-10-15 11:59:00.771000-05:00,1697389141713,1697389140771,{},11.7
2023-10-15 11:39:00.792000-05:00,1697387941229,1697387940792,{},11.3
2023-10-15 11:19:00.852000-05:00,1697386742177,1697386740852,{},10.8
2023-10-15 10:59:00.650000-05:00,1697385541274,1697385540650,{},10.2
2023-10-15 10:39:00.902000-05:00,1697384342137,1697384340902,{},9.6
2023-10-15 10:19:00.923000-05:00,1697383141352,1697383140923,{},9.3
2023-10-15 09:59:00.961000-05:00,1697381941897,1697381940961,{},8.9
2023-10-15 09:39:00.991000-05:00,1697380742387,1697380740991,{},8.6
2023-10-15 09:19:01.042000-05:00,1697379542087,1697379541042,{},8.3
2023-10-15 08:59:01.093000-05:00,1697378342104,1697378341093,{},8.1
2023-10-15 08:39:01.113000-05:00,1697377143888,1697377141113,{},8.0
2023-10-15 08:19:01.133000-05:00,1697375941686,1697375941133,{},7.8
2023-10-15 07:59:01.153000-05:00,1697374744241,1697374741153,{},7.7
2023-10-15 07:39:01.191000-05:00,1697373541782,1697373541191,{},7.7
2023-10-15 07:19:01.193000-05:00,1697372342977,1697372341193,{},7.8
2023-10-15 06:59:01.213000-05:00,1697371142189,1697371141213,{},7.8
2023-10-15 06:39:01.243000-05:00,1697369944170,1697369941243,{},8.0
2023-10-15 06:19:01.251000-05:00,1697368742387,1697368741251,{},8.0
2023-10-15 05:59:01.253000-05:00,1697367541766,1697367541253,{},8.1
2023-10-15 05:39:01.283000-05:00,1697366342278,1697366341283,{},8.2
2023-10-15 05:19:01.303000-05:00,1697365141779,1697365141303,{},8.3
2023-10-15 04:59:01.311000-05:00,1697363979364,1697363941311,{},8.3
2023-10-15 04:39:01.321000-05:00,1697362741764,1697362741321,{},8.4
2023-10-15 04:19:01.371000-05:00,1697361548791,1697361541371,{},8.5
