date,createdAt,timestamp,context,value
2023-10-17 15:35:32.907000-05:00,1697574938476,1697574932907,{},11.8
2023-10-17 15:15:32.966000-05:00,1697573733418,1697573732966,{},11.7
2023-10-17 14:55:33.029000-05:00,1697572540365,1697572533029,{},11.6
2023-10-17 14:35:33.071000-05:00,1697571334937,1697571333071,{},11.5
2023-10-17 14:15:32.320000-05:00,1697570132772,1697570132320,{},11.3
2023-10-17 13:55:32.371000-05:00,1697568952153,1697568932371,{},11.1
2023-10-17 13:35:32.423000-05:00,1697567764778,1697567732423,{},11.0
2023-10-17 13:15:33.253000-05:00,1697566537093,1697566533253,{},10.8
2023-10-17 12:55:33.295000-05:00,1697565363502,1697565333295,{},10.6
2023-10-17 12:35:33.351000-05:00,1697564144084,1697564133351,{},10.5
2023-10-17 12:15:33.178000-05:00,1697562963380,1697562933178,{},10.4
2023-10-17 11:55:33.462000-05:00,1697561771989,1697561733462,{},10.3
2023-10-17 11:35:33.500000-05:00,1697560534303,1697560533500,{},10.2
2023-10-17 11:15:32.740000-05:00,1697559333269,1697559332740,{},10.1
2023-10-17 10:55:32.794000-05:00,1697558136730,1697558132794,{},10.1
2023-10-17 10:35:33.604000-05:00,1697556952540,1697556933604,{},10.0
2023-10-17 10:15:32.894000-05:00,1697555756182,1697555732894,{},10.0
2023-10-17 09:55:32.909000-05:00,1697554534872,1697554532909,{},10.0
2023-10-17 09:35:32.960000-05:00,1697553378267,1697553332960,{},10.0
2023-10-17 09:15:32.982000-05:00,1697552134430,1697552132982,{},10.1
2023-10-17 08:55:33.022000-05:00,1697550935513,1697550933022,{},10.1
2023-10-17 08:35:33.072000-05:00,1697549746818,1697549733072,{},10.1
2023-10-17 08:15:33.090000-05:00,1697548535599,1697548533090,{},10.2
2023-10-17 07:55:33.138000-05:00,1697547389689,1697547333138,{},10.3
2023-10-17 07:35:33.132000-05:00,1697546133609,1697546133132,{},10.3
2023-10-17 07:15:33.172000-05:00,1697544933689,1697544933172,{},10.4
2023-10-17 06:55:33.188000-05:00,1697543740679,1697543733188,{},10.5
2023-10-17 06:35:33.192000-05:00,1697542547567,1697542533192,{},10.5
2023-10-17 06:15:33.232000-05:00,1697541336904,1697541333232,{},10.5
2023-10-17 05:55:33.232000-05:00,1697540133987,1697540133232,{},10.6
2023-10-17 05:35:33.242000-05:00,1697538951197,1697538933242,{},10.6
2023-10-17 05:15:33.272000-05:00,1697537739523,1697537733272,{},10.8
2023-10-17 04:55:33.293000-05:00,1697536534232,1697536533293,{},10.8
2023-10-17 04:35:33.315000-05:00,1697535345882,1697535333315,{},10.9
2023-10-17 04:15:33.323000-05:00,1697534133928,1697534133323,{},11.0
2023-10-17 03:55:33.345000-05:00,1697532935212,1697532933345,{},11.0
2023-10-17 03:35:33.355000-05:00,1697531733770,1697531733355,{},11.1
2023-10-17 03:15:33.375000-05:00,1697530560974,1697530533375,{},11.1
2023-10-17 02:55:33.393000-05:00,1697529343674,1697529333393,{},11.2
2023-10-17 02:35:33.425000-05:00,1697528133845,1697528133425,{},11.3
2023-10-17 02:15:33.435000-05:00,1697526947676,1697526933435,{},11.3
2023-10-17 01:55:33.477000-05:00,1697525744663,1697525733477,{},11.4
2023-10-17 01:35:33.470000-05:00,1697524534727,1697524533470,{},11.5
2023-10-17 01:15:33.495000-05:00,1697523339245,1697523333495,{},11.5
2023-10-17 00:55:34.314000-05:00,1697522138785,1697522134314,{},11.6
2023-10-17 00:35:33.526000-05:00,1697520937520,1697520933526,{},11.6
2023-10-17 00:15:33.606000-05:00,1697519734013,1697519733606,{},11.8
2023-10-16 23:55:34.397000-05:00,1697518535422,1697518534397,{},11.8
2023-10-16 23:35:34.376000-05:00,1697517334866,1697517334376,{},11.9
2023-10-16 23:15:34.427000-05:00,1697516143710,1697516134427,{},12.0
2023-10-16 22:55:33.658000-05:00,1697514934088,1697514933658,{},12.0
2023-10-16 22:35:33.677000-05:00,1697513735379,1697513733677,{},12.1
2023-10-16 22:15:33.705000-05:00,1697512539264,1697512533705,{},12.1
2023-10-16 21:55:33.737000-05:00,1697511339576,1697511333737,{},12.3
2023-10-16 21:35:33.747000-05:00,1697510146930,1697510133747,{},12.3
2023-10-16 21:15:33.765000-05:00,1697508937785,1697508933765,{},12.4
2023-10-16 20:15:33.847000-05:00,1697505339265,1697505333847,{},12.6
2023-10-16 19:55:33.867000-05:00,1697504134925,1697504133867,{},12.6
2023-10-16 19:35:33.915000-05:00,1697502950985,1697502933915,{},12.6
2023-10-16 19:15:33.947000-05:00,1697501767682,1697501733947,{},12.6
2023-10-16 18:55:34.755000-05:00,1697500550469,1697500534755,{},12.7
2023-10-16 18:35:33.997000-05:00,1697499381091,1697499333997,{},12.7
2023-10-16 18:15:34.037000-05:00,1697498139638,1697498134037,{},12.7
2023-10-16 17:55:35.637000-05:00,1697496953080,1697496935637,{},12.7
2023-10-16 17:35:34.917000-05:00,1697495738481,1697495734917,{},12.6
2023-10-16 17:15:34.955000-05:00,1697494543086,1697494534955,{},12.6
2023-10-16 16:55:34.217000-05:00,1697493334985,1697493334217,{},12.6
2023-10-16 16:35:34.817000-05:00,1697492157988,1697492134817,{},12.5
2023-10-16 16:15:35.107000-05:00,1697490947187,1697490935107,{},12.4
2023-10-16 15:55:34.357000-05:00,1697489735911,1697489734357,{},12.3
2023-10-16 15:35:34.427000-05:00,1697488546515,1697488534427,{},12.2
2023-10-16 15:15:35.228000-05:00,1697487379675,1697487335228,{},12.1
2023-10-16 14:55:34.505000-05:00,1697486155192,1697486134505,{},12.0
2023-10-16 14:35:34.567000-05:00,1697484959694,1697484934567,{},11.9
2023-10-16 14:15:34.598000-05:00,1697483735998,1697483734598,{},11.8
2023-10-16 13:55:34.647000-05:00,1697482539362,1697482534647,{},11.6
2023-10-16 13:35:34.715000-05:00,1697481335213,1697481334715,{},11.6
2023-10-16 13:15:34.751000-05:00,1697480138944,1697480134751,{},11.5
2023-10-16 12:55:34.787000-05:00,1697478972011,1697478934787,{},11.4
2023-10-16 12:35:34.847000-05:00,1697477763679,1697477734847,{},11.3
2023-10-16 12:15:34.888000-05:00,1697476537760,1697476534888,{},11.2
2023-10-16 11:55:34.938000-05:00,1697475356252,1697475334938,{},11.1
2023-10-16 11:35:34.967000-05:00,1697474144065,1697474134967,{},11.1
2023-10-16 11:15:35.007000-05:00,1697472936489,1697472935007,{},11.0
2023-10-16 10:55:35.063000-05:00,1697471765521,1697471735063,{},11.0
2023-10-16 10:35:35.093000-05:00,1697470535524,1697470535093,{},11.0
2023-10-16 10:15:35.146000-05:00,1697469345667,1697469335146,{},11.0
2023-10-16 09:55:35.167000-05:00,1697468135836,1697468135167,{},11.0
2023-10-16 09:35:35.206000-05:00,1697466938504,1697466935206,{},11.0
