Month,Day,Year,Time,wind-speed-mph,max_wind_mph,solar_radiation
7,11,2023,8:38:27 AM,4.2054472,10.401771,387
7,11,2023,8:28:26 AM,5.033115,9.6412114,357
7,11,2023,8:18:26 AM,5.1897008,9.6859502,329
7,11,2023,8:08:31 AM,4.9436374,8.5898496,300
7,11,2023,7:58:32 AM,4.47388,8.2543086,243
7,11,2023,7:48:33 AM,3.579104,6.4200178,78
7,11,2023,7:38:28 AM,3.2659324,5.5252418,72
7,11,2023,7:28:30 AM,2.5053728,4.2054472,50
7,11,2023,7:18:31 AM,2.4158952,3.3106712,41
7,11,2023,7:08:32 AM,2.572481,4.138339,36
7,11,2023,6:58:30 AM,1.9685072,4.0488614,33
7,11,2023,6:48:29 AM,1.677705,2.8632832,29
7,11,2023,6:38:29 AM,1.6105968,2.6395892,26
7,11,2023,6:28:25 AM,1.8790296,3.1988242,23
7,11,2023,6:18:27 AM,1.1408394,1.9908766,21
7,11,2023,6:08:26 AM,1.1408394,2.3264176,18
7,11,2023,5:58:26 AM,1.7224438,2.8409138,17
7,11,2023,5:48:27 AM,1.9685072,3.5343652,13
7,11,2023,5:38:30 AM,1.7224438,3.243563,3
7,11,2023,5:28:30 AM,2.4382646,4.4291412,0
7,11,2023,5:18:27 AM,5.1673314,12.2360618,0
7,11,2023,5:08:32 AM,4.921268,11.072853,0
7,11,2023,4:58:27 AM,4.3172942,11.4531328,0
7,11,2023,4:48:29 AM,1.4763804,3.4896264,0
7,11,2023,4:38:25 AM,1.3645334,2.8409138,0
7,11,2023,4:28:27 AM,1.5434886,2.7290668,0
7,11,2023,4:18:32 AM,1.3869028,2.3264176,0
7,11,2023,4:08:27 AM,1.342164,2.5501116,0
7,11,2023,3:58:27 AM,1.5882274,3.5343652,0
7,11,2023,3:48:26 AM,2.1027236,3.579104,0
7,11,2023,3:38:28 AM,2.0356154,3.5343652,0
7,11,2023,3:28:28 AM,2.013246,4.0488614,0
7,11,2023,3:18:33 AM,1.7448132,3.3106712,0
7,11,2023,3:08:29 AM,1.5882274,2.684328,0
7,11,2023,2:58:28 AM,1.4987498,2.684328,0
7,11,2023,2:48:28 AM,1.9461378,3.8475368,0
7,11,2023,2:38:30 AM,2.013246,4.2725554,0
7,11,2023,2:28:27 AM,2.1922012,4.8317904,0
7,11,2023,2:18:28 AM,2.1698318,4.6752046,0
7,11,2023,2:08:33 AM,2.3264176,4.585727,0
7,11,2023,1:58:31 AM,2.125093,4.8988986,0
7,11,2023,1:48:25 AM,1.9685072,3.4001488,0
7,11,2023,1:38:25 AM,2.5948504,4.3396636,0
7,11,2023,1:28:25 AM,2.8856526,5.8384134,0
7,11,2023,1:18:27 AM,1.8790296,4.5186188,0
7,11,2023,1:08:30 AM,1.789552,3.8922756,0
7,11,2023,12:58:32 AM,1.9237684,4.4515106,0
7,11,2023,12:48:28 AM,1.8790296,4.4291412,0
7,11,2023,12:38:31 AM,1.6329662,4.250186,0
7,11,2023,12:28:32 AM,1.677705,3.2659324,0
7,11,2023,12:18:32 AM,1.2974252,2.3711564,0
7,11,2023,12:08:33 AM,0.7381902,1.3645334,0
7,10,2023,11:58:31 PM,0.5368656,1.230317,0
7,10,2023,11:48:30 PM,1.006623,1.8119214,0
7,10,2023,11:38:31 PM,0.9842536,2.0803542,0
7,10,2023,11:28:26 PM,0.7605596,2.9751302,0
7,10,2023,11:18:26 PM,0.9618842,2.23694,0
7,10,2023,11:08:29 PM,0.6934514,2.2145706,0
7,10,2023,10:58:25 PM,0.6487126,1.1855782,0
7,10,2023,10:48:30 PM,0.8052984,1.3869028,0
7,10,2023,10:38:29 PM,0.559235,1.230317,0
7,10,2023,10:28:28 PM,0.447388,0.9618842,0
7,10,2023,10:18:33 PM,0.9618842,3.5343652,0
7,10,2023,10:08:29 PM,1.2079476,2.460634,0
7,10,2023,9:58:31 PM,1.2079476,3.5119958,0
7,10,2023,9:48:28 PM,1.2974252,2.3935258,0
7,10,2023,9:38:30 PM,1.4763804,2.9974996,0
7,10,2023,9:28:30 PM,1.8119214,5.2120702,0
7,10,2023,9:18:29 PM,2.0356154,4.026492,0
7,10,2023,9:08:31 PM,3.131716,5.480503,0
7,10,2023,8:58:27 PM,3.0422384,5.6370888,0
7,10,2023,8:48:28 PM,2.8856526,5.033115,0
7,10,2023,8:38:30 PM,2.9527608,5.7713052,2
7,10,2023,8:28:28 PM,2.7514362,5.9949992,4
7,10,2023,8:18:28 PM,3.3106712,6.4200178,13
7,10,2023,8:08:31 PM,3.6014734,5.816044,20
7,10,2023,7:58:30 PM,3.6238428,7.3595326,36
7,10,2023,7:48:27 PM,3.4225182,6.263432,69
7,10,2023,7:38:31 PM,3.6238428,8.6793272,84
7,10,2023,7:28:28 PM,3.7133204,7.4042714,106
7,10,2023,7:18:32 PM,4.47388,10.5807262,131
7,10,2023,7:08:33 PM,4.3396636,6.9792528,155
7,10,2023,6:58:31 PM,5.6818276,10.2451852,185
7,10,2023,6:48:28 PM,5.5028724,9.0819764,216
7,10,2023,6:38:30 PM,4.7199434,8.4556332,246
7,10,2023,6:28:26 PM,5.5252418,9.6635808,271
7,10,2023,6:18:30 PM,5.7936746,9.7530584,300
7,10,2023,6:08:30 PM,6.5542342,12.3255394,305
7,10,2023,5:58:26 PM,6.6884506,12.0347372,365
7,10,2023,5:48:32 PM,6.4647566,11.3412858,374
7,10,2023,5:38:27 PM,6.2410626,12.862405,400
7,10,2023,5:28:26 PM,6.8674058,13.7348116,450
7,10,2023,5:18:26 PM,8.1872004,13.645334,478
7,10,2023,5:08:28 PM,6.8897752,13.5782258,507
7,10,2023,4:58:33 PM,6.5766036,11.296547,535
7,10,2023,4:48:31 PM,6.71082,17.0454828,561
7,10,2023,4:38:26 PM,7.1805774,12.8176662,592
7,10,2023,4:28:27 PM,6.9568834,14.6295876,583
7,10,2023,4:18:29 PM,6.1739544,10.8938978,646
7,10,2023,4:08:29 PM,6.8450364,11.2070694,659
7,10,2023,3:58:29 PM,7.1805774,14.092722,683
7,10,2023,3:48:27 PM,7.8740288,14.8309122,706
7,10,2023,3:38:28 PM,6.7779282,14.2269384,725
7,10,2023,3:28:28 PM,6.8897752,13.757181,748
7,10,2023,3:18:31 PM,6.6437118,12.5716028,768
7,10,2023,3:08:28 PM,6.375279,11.7886738,782
7,10,2023,2:58:36 PM,7.4490102,12.4597558,799
7,10,2023,2:48:33 PM,6.5094954,13.7795504,817
7,10,2023,2:38:33 PM,6.8450364,15.0098674,825
7,10,2023,2:28:29 PM,7.1805774,14.204569,840
7,10,2023,2:18:29 PM,7.8963982,13.533487,855
7,10,2023,2:08:31 PM,7.605596,15.0098674,865
7,10,2023,1:58:32 PM,7.4713796,13.6677034,875
7,10,2023,1:48:27 PM,7.4266408,14.0032444,880
7,10,2023,1:38:30 PM,6.7555588,13.5782258,885
7,10,2023,1:28:32 PM,6.822667,13.7795504,889
7,10,2023,1:18:27 PM,6.2410626,10.7820508,890
7,10,2023,1:08:30 PM,6.6213424,11.9005208,889
7,10,2023,12:58:32 PM,6.5542342,10.7820508,887
7,10,2023,12:48:29 PM,6.6213424,12.6610804,883
7,10,2023,12:38:34 PM,5.8831522,10.0438606,881
7,10,2023,12:28:31 PM,5.9502604,11.4978716,875
7,10,2023,12:18:32 PM,6.9121446,13.4663788,866
7,10,2023,12:08:29 PM,6.6660812,14.092722,860
7,10,2023,11:58:29 AM,6.3976484,11.9005208,849
7,10,2023,11:48:33 AM,5.7489358,14.3387854,840
7,10,2023,11:38:33 AM,5.59235,9.8872748,827
7,10,2023,11:28:29 AM,5.3910254,10.2451852,813
7,10,2023,11:18:27 AM,7.0239916,11.8781514,797
7,10,2023,11:08:32 AM,6.8897752,14.6743264,780
7,10,2023,10:58:33 AM,6.4423872,10.178077,762
7,10,2023,10:48:33 AM,5.6370888,9.5741032,742
7,10,2023,10:38:29 AM,6.1739544,10.625465,722
7,10,2023,10:28:31 AM,5.1225926,10.06623,700
7,10,2023,10:18:32 AM,5.368656,9.6859502,678
7,10,2023,10:08:33 AM,4.9883762,8.724066,653
7,10,2023,9:58:34 AM,5.704197,8.3661556,625
7,10,2023,9:48:33 AM,4.9660068,8.4332638,603
7,10,2023,9:38:33 AM,4.8317904,9.1938234,575
7,10,2023,9:28:33 AM,4.1159696,5.9055216,544
7,10,2023,9:18:31 AM,3.7133204,6.5318648,516
7,10,2023,9:08:32 AM,3.3777794,7.158208,489
7,10,2023,8:58:34 AM,3.690951,5.816044,460
7,10,2023,8:48:29 AM,3.3777794,5.4581336,432
7,10,2023,8:38:33 AM,3.4225182,5.704197,400
7,10,2023,8:28:33 AM,3.0869772,5.0778538,369
7,10,2023,8:18:33 AM,2.6172198,4.8988986,342
7,10,2023,8:08:29 AM,2.8409138,4.4515106,311
7,10,2023,7:58:33 AM,2.4158952,4.1159696,258
7,10,2023,7:48:31 AM,2.3264176,4.138339,96
7,10,2023,7:38:32 AM,2.0579848,4.5409882,75
7,10,2023,7:28:27 AM,1.9461378,3.3330406,61
7,10,2023,7:18:27 AM,1.11847,2.4830034,49
7,10,2023,7:08:32 AM,0.782929,1.677705,46
7,10,2023,6:58:29 AM,0.6934514,1.3869028,41
7,10,2023,6:48:34 AM,0.6263432,1.565858,36
7,10,2023,6:38:29 AM,0.4250186,1.2526864,31
7,10,2023,6:28:33 AM,0.3579104,0.8724066,26
7,10,2023,6:18:29 AM,0.6039738,1.2526864,22
7,10,2023,6:08:33 AM,0.4921268,0.8500372,17
7,10,2023,5:58:29 AM,0.2460634,0.6934514,11
7,10,2023,5:48:31 AM,0.4026492,0.9618842,7
7,10,2023,5:38:26 AM,0.8500372,1.4092722,3
7,10,2023,5:28:32 AM,0.2684328,0.7605596,1
7,10,2023,5:18:33 AM,0.6263432,1.0513618,0
7,10,2023,5:08:30 AM,0.5368656,0.9171454,0
7,10,2023,4:58:30 AM,0.559235,0.9618842,0
7,10,2023,4:48:31 AM,0.6263432,1.006623,0
7,10,2023,4:38:33 AM,0.4250186,1.2079476,0
7,10,2023,4:28:29 AM,0.5144962,0.9171454,0
7,10,2023,4:18:34 AM,0.335541,0.7381902,0
7,10,2023,4:08:32 AM,0.7381902,1.4987498,0
7,10,2023,3:58:32 AM,0.3802798,0.9395148,0
7,10,2023,3:48:29 AM,0.8052984,1.6105968,0
7,10,2023,3:38:28 AM,0.7381902,1.1855782,0
7,10,2023,3:28:31 AM,1.2079476,1.8119214,0
7,10,2023,3:18:32 AM,0.671082,1.3197946,0
7,10,2023,3:08:33 AM,0.6487126,1.3645334,0
7,10,2023,2:58:34 AM,0.6039738,1.2079476,0
7,10,2023,2:48:32 AM,0.6263432,1.11847,0
7,10,2023,2:38:33 AM,0.4921268,1.454011,0
7,10,2023,2:28:33 AM,0.3802798,0.8276678,0
7,10,2023,2:18:30 AM,0.5368656,1.1855782,0
7,10,2023,2:08:32 AM,0.4697574,0.9842536,0
7,10,2023,1:58:33 AM,0.5368656,1.0513618,0
7,10,2023,1:48:33 AM,0.6263432,1.3869028,0
7,10,2023,1:38:32 AM,1.0737312,1.7671826,0
7,10,2023,1:28:31 AM,0.5816044,0.782929,0
7,10,2023,1:18:30 AM,0.3802798,0.8724066,0
7,10,2023,1:08:28 AM,0.4697574,1.11847,0
7,10,2023,12:58:28 AM,0.7158208,1.2079476,0
7,10,2023,12:48:27 AM,0.4697574,1.0513618,0
7,10,2023,12:38:30 AM,0.447388,1.0737312,0
7,10,2023,12:28:32 AM,0.6263432,1.0961006,0
7,10,2023,12:18:34 AM,0.4921268,0.8052984,0
7,10,2023,12:08:32 AM,0.5144962,0.9842536,0
7,9,2023,11:58:33 PM,0.4250186,0.9171454,0
7,9,2023,11:48:33 PM,0.447388,0.894776,0
7,9,2023,11:38:28 PM,0.671082,1.0513618,0
7,9,2023,11:28:33 PM,0.559235,0.8500372,0
7,9,2023,11:18:33 PM,0.1565858,0.6934514,0
7,9,2023,11:08:30 PM,0.5368656,0.9171454,0
7,9,2023,10:58:28 PM,0.447388,1.0289924,0
7,9,2023,10:48:33 PM,0.559235,0.9618842,0
7,9,2023,10:38:31 PM,0.671082,1.2974252,0
7,9,2023,10:28:31 PM,0.5816044,0.894776,0
7,9,2023,10:18:28 PM,0.559235,0.8724066,0
7,9,2023,10:08:29 PM,0.5368656,0.9395148,0
7,9,2023,9:58:28 PM,0.894776,1.3197946,0
7,9,2023,9:48:33 PM,0.5144962,1.0289924,0
7,9,2023,9:38:27 PM,0.2460634,0.782929,0
7,9,2023,9:28:33 PM,0.4697574,0.9618842,0
7,9,2023,9:18:29 PM,0.671082,1.9237684,0
7,9,2023,9:08:28 PM,0.5368656,0.8724066,0
7,9,2023,8:58:27 PM,0.6487126,1.5882274,0
7,9,2023,8:48:30 PM,0.8500372,1.789552,1
7,9,2023,8:38:31 PM,0.2684328,0.6934514,3
7,9,2023,8:28:31 PM,0.3579104,0.894776,7
7,9,2023,8:18:31 PM,0.8052984,1.6553356,12
7,9,2023,8:08:29 PM,1.1855782,1.9237684,18
7,9,2023,7:58:30 PM,1.4987498,2.5948504,32
7,9,2023,7:48:28 PM,2.4158952,4.1159696,77
7,9,2023,7:38:31 PM,2.0803542,3.35541,99
7,9,2023,7:28:26 PM,2.908022,5.1225926,122
7,9,2023,7:18:31 PM,3.6462122,6.5542342,146
7,9,2023,7:08:31 PM,3.7133204,6.4423872,172
7,9,2023,6:58:27 PM,4.4067718,6.822667,196
7,9,2023,6:48:31 PM,3.0422384,5.9055216,222
7,9,2023,6:38:27 PM,3.6462122,9.0819764,250
7,9,2023,6:28:29 PM,4.4067718,7.0687304,279
7,9,2023,6:18:32 PM,4.8317904,8.164831,310
7,9,2023,6:08:29 PM,3.9593838,7.5384878,339
7,9,2023,5:58:30 PM,4.8765292,10.0885994,371
7,9,2023,5:48:34 PM,4.3172942,11.3636552,400
7,9,2023,5:38:34 PM,4.9660068,9.5741032,438
7,9,2023,5:28:28 PM,5.5252418,10.1333382,483
7,9,2023,5:18:29 PM,3.4896264,9.6635808,503
7,9,2023,5:08:32 PM,3.0646078,7.3147938,533
7,9,2023,4:58:27 PM,3.690951,7.941137,494
7,9,2023,4:48:29 PM,4.4291412,8.4556332,531
7,9,2023,4:38:32 PM,5.368656,10.6925732,614
7,9,2023,4:28:30 PM,5.4357642,9.0148682,666
7,9,2023,4:18:28 PM,6.2858014,10.3346628,723
7,9,2023,4:08:31 PM,3.7804286,7.493749,790
7,9,2023,3:58:33 PM,2.348787,4.3396636,759
7,9,2023,3:48:34 PM,3.5343652,10.0214912,424
7,9,2023,3:38:35 PM,3.3777794,8.6793272,681
7,9,2023,3:28:32 PM,4.47388,9.5517338,806
7,9,2023,3:18:33 PM,3.5119958,11.7663044,694
7,9,2023,3:08:32 PM,3.35541,9.3056704,576
7,9,2023,2:58:27 PM,3.2211936,10.5359874,320
7,9,2023,2:48:33 PM,5.5028724,11.9899984,826
7,9,2023,2:38:28 PM,4.4291412,10.0885994,904
7,9,2023,2:28:28 PM,4.6304658,9.842536,770
7,9,2023,2:18:29 PM,5.2344396,8.9030212,904
7,9,2023,2:08:30 PM,4.7646822,9.3056704,874
7,9,2023,1:58:35 PM,5.3239172,11.2518082,909
7,9,2023,1:48:30 PM,4.3396636,8.2990474,941
7,9,2023,1:38:28 PM,4.4962494,13.6900728,453
7,9,2023,1:28:27 PM,2.7290668,6.9121446,745
7,9,2023,1:18:31 PM,3.5119958,8.0306146,527
7,9,2023,1:08:31 PM,3.3106712,7.4490102,762
7,9,2023,12:58:31 PM,3.5567346,9.9991218,953
7,9,2023,12:48:31 PM,3.243563,8.3661556,714
7,9,2023,12:38:27 PM,3.9370144,10.7596814,210
7,9,2023,12:28:29 PM,3.6685816,8.9253906,798
7,9,2023,12:18:28 PM,4.7646822,11.296547,633
7,9,2023,12:08:28 PM,3.9370144,8.8806518,578
7,9,2023,11:58:29 AM,3.7580592,8.4108944,542
7,9,2023,11:48:32 AM,3.3106712,7.0239916,336
7,9,2023,11:38:32 AM,3.690951,7.381902,389
7,9,2023,11:28:27 AM,3.131716,7.3595326,816
7,9,2023,11:18:31 AM,4.2278166,10.2004464,644
7,9,2023,11:08:27 AM,4.4962494,9.7977972,810
7,9,2023,10:58:29 AM,3.8699062,7.8963982,742
7,9,2023,10:48:32 AM,4.0488614,8.7688048,800
7,9,2023,10:38:28 AM,4.0936002,8.2990474,744
7,9,2023,10:28:27 AM,3.019869,7.605596,434
7,9,2023,10:18:31 AM,3.7133204,6.7331894,663
7,9,2023,10:08:29 AM,3.0422384,7.5384878,654
7,9,2023,9:58:32 AM,3.1764548,6.822667,633
7,9,2023,9:48:32 AM,3.0869772,5.256809,608
7,9,2023,9:38:31 AM,3.2659324,6.151585,580
7,9,2023,9:28:33 AM,2.6172198,5.1225926,556
7,9,2023,9:18:28 AM,2.2816788,5.0778538,529
7,9,2023,9:08:30 AM,1.8566602,3.7356898,500
7,9,2023,8:58:34 AM,1.6329662,4.8541598,472
7,9,2023,8:48:29 AM,1.5434886,4.0936002,443
7,9,2023,8:38:30 AM,1.8790296,5.033115,416
7,9,2023,8:28:30 AM,2.4830034,4.3172942,385
7,9,2023,8:18:31 AM,2.5501116,3.8475368,354
7,9,2023,8:08:29 AM,1.901399,3.8699062,325
7,9,2023,7:58:30 AM,1.4987498,2.7514362,285
7,9,2023,7:48:30 AM,1.7448132,2.8632832,126
7,9,2023,7:38:33 AM,1.5434886,3.2211936,72
7,9,2023,7:28:30 AM,1.1855782,2.4830034,60
7,9,2023,7:18:28 AM,0.7605596,1.4987498,45
7,9,2023,7:08:32 AM,0.447388,0.9395148,42
7,9,2023,6:58:33 AM,0.559235,1.4316416,36
7,9,2023,6:48:32 AM,0.3802798,0.8052984,32
7,9,2023,6:38:34 AM,0.5368656,1.11847,28
7,9,2023,6:28:34 AM,0.5144962,1.0737312,25
7,9,2023,6:18:31 AM,0.5816044,1.1855782,21
7,9,2023,6:08:33 AM,0.4921268,0.894776,17
7,9,2023,5:58:34 AM,0.8052984,1.0289924,13
7,9,2023,5:48:34 AM,0.6487126,1.1408394,8
7,9,2023,5:38:33 AM,0.5816044,1.2974252,3
7,9,2023,5:28:34 AM,0.4250186,0.6934514,1
7,9,2023,5:18:32 AM,0.671082,1.0961006,0
7,9,2023,5:08:28 AM,0.5816044,0.894776,0
7,9,2023,4:58:33 AM,0.559235,0.9395148,0
7,9,2023,4:48:28 AM,0.3131716,0.7605596,0
7,9,2023,4:38:28 AM,0.3131716,0.671082,0
7,9,2023,4:28:27 AM,0.4697574,1.1408394,0
7,9,2023,4:18:29 AM,0.2460634,0.5368656,0
7,9,2023,4:08:35 AM,0.2908022,0.5816044,0
7,9,2023,3:58:33 AM,0.4026492,0.559235,0
7,9,2023,3:48:30 AM,0.3579104,0.6263432,0
7,9,2023,3:38:30 AM,0.4026492,0.894776,0
7,9,2023,3:28:29 AM,0.671082,1.1855782,0
7,9,2023,3:18:32 AM,0.8052984,1.11847,0
7,9,2023,3:08:29 AM,0.3802798,0.894776,0
7,9,2023,2:58:33 AM,0.7605596,1.4316416,0
7,9,2023,2:48:32 AM,0.782929,1.7448132,0
7,9,2023,2:38:31 AM,0.7605596,1.0513618,0
7,9,2023,2:28:34 AM,1.006623,1.5882274,0
7,9,2023,2:18:31 AM,0.4697574,1.1632088,0
7,9,2023,2:08:31 AM,0.7605596,1.0513618,0
7,9,2023,1:58:35 AM,0.4697574,0.894776,0
7,9,2023,1:48:33 AM,0.335541,0.8052984,0
7,9,2023,1:38:30 AM,1.1408394,1.9237684,0
7,9,2023,1:28:30 AM,0.5368656,1.006623,0
7,9,2023,1:18:31 AM,0.6934514,1.1408394,0
7,9,2023,1:08:35 AM,1.006623,1.342164,0
7,9,2023,12:58:29 AM,0.447388,0.9842536,0
7,9,2023,12:48:30 AM,0.6263432,1.0513618,0
7,9,2023,12:38:30 AM,0.9395148,1.5434886,0
7,9,2023,12:28:29 AM,0.6934514,1.11847,0
7,9,2023,12:18:28 AM,0.559235,0.9618842,0
7,9,2023,12:08:29 AM,0.6487126,1.1632088,0
7,8,2023,11:58:33 PM,1.342164,2.125093,0
7,8,2023,11:48:32 PM,0.6263432,1.0961006,0
7,8,2023,11:38:30 PM,0.3802798,1.0737312,0
7,8,2023,11:28:35 PM,0.3579104,0.7605596,0
7,8,2023,11:18:31 PM,0.2684328,0.7158208,0
7,8,2023,11:08:35 PM,0.3131716,0.8052984,0
7,8,2023,10:58:29 PM,0.2908022,0.5816044,0
7,8,2023,10:48:34 PM,0.7158208,1.1408394,0
7,8,2023,10:38:30 PM,0.4250186,1.006623,0
7,8,2023,10:28:31 PM,0.447388,1.0737312,0
7,8,2023,10:18:31 PM,0.7605596,1.230317,0
7,8,2023,10:08:35 PM,0.2908022,0.7605596,0
7,8,2023,9:58:29 PM,0.447388,0.9395148,0
7,8,2023,9:48:30 PM,0.335541,1.0737312,0
7,8,2023,9:38:29 PM,0.3579104,0.6934514,0
7,8,2023,9:28:28 PM,0.4697574,1.0513618,0
7,8,2023,9:18:30 PM,1.0737312,2.3040482,0
7,8,2023,9:08:33 PM,0.6263432,1.11847,0
7,8,2023,8:58:32 PM,0.3802798,0.9395148,0
7,8,2023,8:48:30 PM,0.3131716,0.6263432,1
7,8,2023,8:38:35 PM,0.4250186,1.0513618,5
7,8,2023,8:28:32 PM,0.447388,1.2526864,11
7,8,2023,8:18:35 PM,0.6934514,1.0289924,19
7,8,2023,8:08:31 PM,0.6487126,1.0513618,25
7,8,2023,7:58:33 PM,0.6934514,1.1855782,36
7,8,2023,7:48:28 PM,0.6263432,1.0961006,61
7,8,2023,7:38:34 PM,0.671082,1.2974252,92
7,8,2023,7:28:35 PM,1.0737312,2.8632832,114
7,8,2023,7:18:31 PM,0.8052984,2.0579848,144
7,8,2023,7:08:29 PM,1.3645334,3.0646078,164
7,8,2023,6:58:34 PM,1.8790296,3.7356898,187
7,8,2023,6:48:35 PM,1.5882274,2.8185444,201
7,8,2023,6:38:35 PM,1.2079476,3.7356898,233
7,8,2023,6:28:31 PM,1.677705,3.8922756,275
7,8,2023,6:18:35 PM,1.4092722,2.8185444,298
7,8,2023,6:08:33 PM,1.5211192,3.1093466,217
7,8,2023,5:58:32 PM,1.1408394,2.4158952,196
7,8,2023,5:48:28 PM,1.4316416,4.1159696,201
7,8,2023,5:38:28 PM,1.4763804,3.3106712,209
7,8,2023,5:28:28 PM,1.0961006,2.7738056,155
7,8,2023,5:18:30 PM,2.684328,5.0778538,462
7,8,2023,5:08:35 PM,1.3869028,3.1988242,311
7,8,2023,4:58:34 PM,2.2145706,7.158208,470
7,8,2023,4:48:30 PM,2.1474624,5.6594582,377
7,8,2023,4:38:29 PM,1.5211192,2.7514362,337
7,8,2023,4:28:31 PM,1.565858,4.2725554,360
7,8,2023,4:18:33 PM,2.460634,5.7489358,648
7,8,2023,4:08:33 PM,1.6553356,3.7580592,405
7,8,2023,3:58:28 PM,1.4987498,5.4357642,160
7,8,2023,3:48:32 PM,2.460634,7.2924244,524
7,8,2023,3:38:28 PM,2.3264176,6.3081708,316
7,8,2023,3:28:30 PM,2.013246,4.138339,525
7,8,2023,3:18:35 PM,2.2593094,5.9726298,339
7,8,2023,3:08:32 PM,1.9461378,7.1805774,747
7,8,2023,2:58:31 PM,2.3711564,7.7398124,570
7,8,2023,2:48:29 PM,1.8119214,4.7646822,545
7,8,2023,2:38:32 PM,3.0422384,8.724066,765
7,8,2023,2:28:28 PM,2.4158952,5.3239172,742
7,8,2023,2:18:34 PM,2.572481,6.6213424,966
7,8,2023,2:08:35 PM,3.3106712,7.2029468,976
7,8,2023,1:58:30 PM,2.684328,6.263432,779
7,8,2023,1:48:31 PM,2.5053728,5.9502604,438
7,8,2023,1:38:33 PM,2.1922012,8.4780026,453
7,8,2023,1:28:31 PM,2.796175,7.6279654,508
7,8,2023,1:18:31 PM,2.8409138,7.1805774,992
7,8,2023,1:08:34 PM,2.4830034,7.605596,643
7,8,2023,12:58:35 PM,3.0422384,7.1805774,902
7,8,2023,12:48:29 PM,3.4448876,7.717443,603
7,8,2023,12:38:35 PM,2.908022,9.7083196,859
7,8,2023,12:28:35 PM,3.1764548,7.6279654,882
7,8,2023,12:18:32 PM,2.7514362,6.6660812,622
7,8,2023,12:08:32 PM,2.7290668,5.5699806,938
7,8,2023,11:58:35 AM,2.8856526,5.9949992,758
7,8,2023,11:48:34 AM,2.7514362,6.7331894,539
7,8,2023,11:38:29 AM,2.9527608,5.927891,592
7,8,2023,11:28:28 AM,3.2211936,7.8069206,413
7,8,2023,11:18:28 AM,3.1093466,7.0016222,480
7,8,2023,11:08:28 AM,3.7804286,9.7977972,368
7,8,2023,10:58:32 AM,2.7514362,9.5293644,818
7,8,2023,10:48:32 AM,2.4158952,6.375279,365
7,8,2023,10:38:34 AM,3.3330406,8.6569578,691
7,8,2023,10:28:35 AM,4.6080964,11.5426104,491
7,8,2023,10:18:32 AM,3.690951,8.9030212,523
7,8,2023,10:08:36 AM,2.8409138,7.5161184,679
7,8,2023,9:58:34 AM,4.250186,9.6635808,575
7,8,2023,9:48:33 AM,3.4896264,9.954383,629
7,8,2023,9:38:28 AM,4.0041226,7.82929,584
7,8,2023,9:28:30 AM,2.8185444,7.9635064,550
7,8,2023,9:18:32 AM,2.3935258,6.487126,522
7,8,2023,9:08:32 AM,2.4158952,5.8831522,508
7,8,2023,8:58:32 AM,3.1764548,8.276678,487
7,8,2023,8:48:32 AM,1.5434886,3.1093466,420
7,8,2023,8:38:30 AM,1.0289924,3.019869,275
7,8,2023,8:28:29 AM,1.6329662,4.3396636,176
7,8,2023,8:18:30 AM,1.3645334,4.0936002,149
7,8,2023,8:08:34 AM,1.2526864,2.8185444,168
7,8,2023,7:58:33 AM,0.9618842,2.3711564,122
7,8,2023,7:48:28 AM,1.1855782,3.8475368,83
7,8,2023,7:38:32 AM,1.454011,5.1225926,94
7,8,2023,7:28:31 AM,1.2750558,2.7514362,75
7,8,2023,7:18:32 AM,1.3869028,5.8607828,71
7,8,2023,7:08:34 AM,1.4316416,2.7290668,36
7,8,2023,6:58:35 AM,1.6329662,4.0041226,24
7,8,2023,6:48:31 AM,1.8566602,3.6238428,27
7,8,2023,6:38:34 AM,1.9685072,3.9370144,23
7,8,2023,6:28:33 AM,1.4763804,3.467257,20
7,8,2023,6:18:34 AM,1.2526864,2.796175,10
7,8,2023,6:08:34 AM,1.0513618,2.5501116,7
7,8,2023,5:58:29 AM,0.671082,1.6553356,3
7,8,2023,5:48:32 AM,1.342164,3.3106712,1
7,8,2023,5:38:29 AM,2.0803542,4.8541598,0
7,8,2023,5:28:29 AM,3.1540854,6.4423872,0
7,8,2023,5:18:35 AM,3.1093466,6.0621074,0
7,8,2023,5:08:30 AM,2.0803542,4.2949248,0
7,8,2023,4:58:35 AM,1.342164,2.460634,0
7,8,2023,4:48:31 AM,1.2079476,2.4830034,0
7,8,2023,4:38:32 AM,1.1408394,2.7738056,0
7,8,2023,4:28:32 AM,1.677705,3.6238428,0
7,8,2023,4:18:36 AM,0.894776,1.7224438,0
7,8,2023,4:08:30 AM,0.782929,1.4092722,0
7,8,2023,3:58:31 AM,0.5368656,1.1632088,0
7,8,2023,3:48:31 AM,0.7158208,1.4763804,0
7,8,2023,3:38:32 AM,0.4697574,0.9395148,0
7,8,2023,3:28:32 AM,0.9618842,1.9685072,0
7,8,2023,3:18:30 AM,1.0289924,2.013246,0
7,8,2023,3:08:31 AM,0.7158208,1.1408394,0
7,8,2023,2:58:29 AM,0.7605596,2.0579848,0
7,8,2023,2:48:35 AM,1.2750558,2.7066974,0
7,8,2023,2:38:32 AM,1.0289924,1.8790296,0
7,8,2023,2:28:36 AM,1.0513618,1.5434886,0
7,8,2023,2:18:32 AM,0.6934514,1.11847,0
