ecosystem,pref,suff,term,estimate,std.error,statistic,p.value
NWd,1,1,min_elapsed,0.008141418441799636,0.012762457119616336,0.6379193571813061,0.5688827202291553
NWd,1,2,min_elapsed,0.004843241093836102,0.006722706483088335,0.7204302472552947,0.523320840499043
NWd,1,3,min_elapsed,-0.004507047105976603,0.00391904149001501,-1.1500381196421936,0.3334881955750086
NWd,1,4,min_elapsed,-0.010148602186170797,0.006538534787423212,-1.552121769802541,0.21843873749041395
NWd,2,1,min_elapsed,-0.006704861629628968,0.0027586860683584758,-2.4304547394980025,0.09329209628560768
NWd,2,2,min_elapsed,-0.0026585506077993304,0.003855313298997212,-0.6895809501372648,0.5400100181775298
NWd,2,3,min_elapsed,-3.718005774795573e-4,0.003783456518775105,-0.09827008071442773,0.9264453450217383
NWd,2,4,min_elapsed,-0.008739628163476149,0.004637874091528117,-1.884403929688518,0.15601443840744134
NWd,3,1,min_elapsed,0.016442589398685103,0.011277340085038067,1.458020178047118,0.2409057469428814
NWd,3,2,min_elapsed,0.011957754366550742,0.009897831057070783,1.2081186572697054,0.31354939901509987
NWd,3,3,min_elapsed,0.003665499280968722,0.009721019039287158,0.3770694477764867,0.7312147664454502
NWd,3,4,min_elapsed,0.0037410955264954894,0.00478118373691543,0.7824621960479287,0.4910236661273325
Pr,1,1,min_elapsed,0.012717529828701148,0.008638264325431312,1.4722320769069726,0.23735590953072777
Pr,1,2,min_elapsed,0.012309569432357545,0.005361927808254286,2.2957357638064213,0.10539984410506903
Pr,1,3,min_elapsed,3.3194475588205636e-4,0.005300564087247447,0.06262442080092524,0.9540045365264013
Pr,1,4,min_elapsed,0.0016113584331049035,0.004778611891084133,0.3372021980088723,0.758178068940407
Pr,2,1,min_elapsed,0.0029310330124178246,0.005934837589373522,0.4938691191256714,0.6552953426740913
Pr,2,2,min_elapsed,0.0021704842861988796,0.005431526084797447,0.39960855426506187,0.7161945315506519
Pr,2,3,min_elapsed,-9.266033484591942e-4,0.004668502889241667,-0.1984797633079559,0.8553588650162077
Pr,2,4,min_elapsed,-8.947073635197653e-4,0.008325245040336535,-0.10746919270061488,0.9212009013836412
Pr,3,1,min_elapsed,0.021238428927211256,0.011695737978003712,1.815911827637946,0.16700099078812392
Pr,3,2,min_elapsed,0.005868056464253579,0.005156017063201781,1.1380987285968438,0.3377426592179665
Pr,3,3,min_elapsed,0.00825979290497037,0.00605617230645845,1.363863590235358,0.2659258399641788
Pr,3,4,min_elapsed,0.003837107294348438,0.007046993658256628,0.5445027312962999,0.6239606678799666
SWd,1,1,min_elapsed,0.008183736712897561,0.006973826059530448,1.17349309303659,0.32528625987801274
SWd,1,2,min_elapsed,0.005971364239971525,0.008073619640856292,0.7396142629451639,0.5131522647601137
SWd,1,3,min_elapsed,0.00974569168146843,0.007401177383432388,1.3167758555934979,0.2794683891231202
SWd,1,4,min_elapsed,1.1921661300612359e-5,0.0058099034719006045,0.00205195514147026,0.9984915985292313
SWd,2,1,min_elapsed,0.012519820681887582,0.010883299430063043,1.1503699555765194,0.3333707190456324
SWd,2,2,min_elapsed,0.00983310222012504,0.006437982105111904,1.527357805533093,0.22411873385425726
SWd,2,3,min_elapsed,-0.0012932837261618107,0.00458104486264806,-0.28231195391835384,0.7960608717447801
SWd,2,4,min_elapsed,-0.006053309580009566,0.008467612888865036,-0.7148779307057962,0.5262939350081631
SWd,3,1,min_elapsed,-0.004294173775122959,0.004412381067842464,-0.9732100897674041,0.4022287897321682
SWd,3,2,min_elapsed,-0.0070838293367325765,0.002176596228977711,-3.2545445234276,0.04732643845342836
SWd,3,3,min_elapsed,-0.005549479765175053,0.0035578985714179215,-1.5597633416973522,0.21671835881389542
SWd,3,4,min_elapsed,-0.01264902754400652,0.004225873257564624,-2.993234007045486,0.057980797309803885
Wt,1,1,min_elapsed,0.0032240850274153038,0.007713915873137506,0.41795698584718444,0.7040924181827857
Wt,1,2,min_elapsed,0.0011113453816974407,0.009807444720962255,0.1133165073387639,0.9169372280484122
Wt,1,3,min_elapsed,0.007825958956139772,0.005970343847293176,1.3108054002095528,0.28123688582297224
Wt,1,4,min_elapsed,0.009327804825632016,0.003479068666077906,2.6811212197624217,0.07497741464400522
Wt,2,1,min_elapsed,0.050793827551720384,0.005673203791096724,8.953288022445797,0.002940052978097796
Wt,2,2,min_elapsed,0.028656602366550425,0.0057006295988717166,5.026918846336239,0.03736865890685641
Wt,2,3,min_elapsed,0.014139421062377094,0.006672969669140871,2.118909835266419,0.28071707167978227
Wt,2,4,min_elapsed,0.013410715977177221,0.002282291522089076,5.875987290572694,0.009833382301437881
Wt,3,1,min_elapsed,0.0011889534923744992,0.004073459320158798,0.29187808173033375,0.7893998362513529
Wt,3,2,min_elapsed,-0.001309464115226332,0.0037366379464172364,-0.35043912040819275,0.7491713953352666
Wt,3,3,min_elapsed,-8.510239586597969e-4,0.003201615846951218,-0.2658107653578102,0.8076055159141959
Wt,3,4,min_elapsed,0.002656914707574884,0.004868484858309797,0.545737490184429,0.6232092263869786
Wt,4,1,min_elapsed,0.006263946381204268,0.006455003030304529,0.9704017723611746,0.40342298367799073
Wt,4,2,min_elapsed,0.013402469068431304,0.008043076344093434,1.6663361747490597,0.19423685657512618
Wt,4,3,min_elapsed,0.004107407645022466,0.005542175314389145,0.7411183176321412,0.5123618526596813
Wt,4,4,min_elapsed,0.0033350832495463614,0.006697329630949878,0.49797209235964524,0.6527189607656375
