ecosystem,pref,suff,term,estimate,std.error,statistic,p.value
NWd,1,1,min_elapsed,17.036001198276715,0.5306760222421874,32.102451371925575,6.642646585500143e-5
NWd,1,2,min_elapsed,17.879662831696088,0.6770807111915437,26.406988910127136,1.1914520313654404e-4
NWd,1,3,min_elapsed,17.495166906723824,1.9433018054779945,9.00280484349189,0.0028931838246424773
NWd,1,4,min_elapsed,24.747196712459516,0.1226207558999201,201.81898676809286,2.6825405636751175e-7
NWd,2,1,min_elapsed,23.00935682486422,0.6531102805251697,35.2304312318622,5.0287338267417916e-5
NWd,2,2,min_elapsed,20.83173080627418,1.0246164853161537,20.331246963927562,2.601412691507525e-4
NWd,2,3,min_elapsed,28.3234617756408,1.2173767793162644,23.26597833708359,2.022721514885807e-5
NWd,2,4,min_elapsed,44.67894726233955,0.6704337566761946,66.64185211055614,7.445221829935647e-6
NWd,3,1,min_elapsed,33.945937648181925,0.8018460647382771,42.334731242039446,2.9007390241857307e-5
NWd,3,2,min_elapsed,37.736173549873705,1.6326978445784,23.112772320476758,1.774171556747479e-4
NWd,3,3,min_elapsed,39.18645633648863,2.109576255835505,18.575510711258314,3.4051465525373906e-4
NWd,3,4,min_elapsed,31.42188450717407,1.3070133678330875,24.040981737829334,1.57730490256081e-4
Pr,1,1,min_elapsed,22.481550305724724,3.458278052706766,6.500793158643967,0.0073919624193951915
Pr,1,2,min_elapsed,51.22187491644963,3.2369193905497564,15.824266450994363,5.486448561957858e-4
Pr,1,3,min_elapsed,48.48193211826233,1.3902508634916926,34.87279410602001,5.184732801663929e-5
Pr,1,4,min_elapsed,51.90231987856632,1.522772065037557,34.08410297918502,5.552274988991793e-5
Pr,2,1,min_elapsed,34.210380135681284,3.3894057687522716,10.093326815890508,0.0020712379866728637
Pr,2,2,min_elapsed,38.40683535188092,1.6071237144348667,23.89787108915035,1.605692098170434e-4
Pr,2,3,min_elapsed,41.859176804848026,3.12427093688877,13.39806234811776,8.988825655203781e-4
Pr,2,4,min_elapsed,44.122970916441965,1.6531669147791646,26.689967311822265,1.1540807238903905e-4
Pr,3,1,min_elapsed,44.74522741762761,1.9521249808370058,22.921292364407098,1.81880270614242e-4
Pr,3,2,min_elapsed,50.58303132046873,6.9981696387346135,7.228037320000575,0.005460909267871033
Pr,3,3,min_elapsed,42.74743154630641,2.985154774940329,14.320005081532464,7.380214965094968e-4
Pr,3,4,min_elapsed,48.98141629135079,3.9152884357563003,12.510295753444089,0.0011009497577392704
SWd,1,1,min_elapsed,31.955386787187074,1.9680446373212255,16.23712500275536,5.082117872032563e-4
SWd,1,2,min_elapsed,27.603454095829818,1.5950006280556122,17.306233997838515,4.204045311707935e-4
SWd,1,3,min_elapsed,25.886839944139805,1.4100710607784201,18.358535725035836,3.5264451158540327e-4
SWd,1,4,min_elapsed,19.76199197020061,1.0744321076758834,18.392964831391726,3.506818030565537e-4
SWd,2,1,min_elapsed,26.894668784175167,1.8253749169280191,14.733777995282772,6.782234404504743e-4
SWd,2,2,min_elapsed,25.02846413460193,1.6914115792347835,14.797382518762896,6.696092574152761e-4
SWd,2,3,min_elapsed,22.382455184808407,1.044040304638026,21.438305672086592,2.2207926723387595e-4
SWd,2,4,min_elapsed,17.624640016752863,1.038710601613376,16.967806037001463,4.4585097956366794e-4
SWd,3,1,min_elapsed,18.829022965644803,2.430802637386826,7.746010587633094,0.00447480513097615
SWd,3,2,min_elapsed,22.06489299635181,1.4202850994297496,15.53553790377084,5.794975684461105e-4
SWd,3,3,min_elapsed,21.356654308956706,0.5291245513207417,40.36224411747406,3.346462496824686e-5
SWd,3,4,min_elapsed,22.34503647375095,0.9784741625138053,22.836613709189983,1.8390171769525656e-4
Wt,1,1,min_elapsed,84.32596720858398,2.942439447667067,28.658522531514585,9.32843973267804e-5
Wt,1,2,min_elapsed,60.79912002140237,3.26276163637745,18.634251225567883,3.373265687269731e-4
Wt,1,3,min_elapsed,51.3385606451098,2.0904368539135363,24.558771315669333,1.4800100675698777e-4
Wt,1,4,min_elapsed,64.61111549709082,5.4349983726085656,11.887973292268027,0.00127995157956548
Wt,2,1,min_elapsed,44.385562412438965,2.7630129405369064,16.064189118062544,5.246488437694512e-4
Wt,2,2,min_elapsed,65.34666709165928,2.3831659568189623,27.420107653301528,0.0013273831672264364
Wt,2,3,min_elapsed,24.910832302983966,4.451091531929703,5.596567072208523,0.030474958598355393
Wt,2,4,min_elapsed,48.55520460157293,1.1641526304953584,41.70862422130354,3.0331587405513297e-5
Wt,3,1,min_elapsed,41.08608039102318,4.084399827696664,10.05926993542967,0.0020918587138903104
Wt,3,2,min_elapsed,43.51667819645128,4.770564578643395,9.121913660128277,0.0027844247263954683
Wt,3,3,min_elapsed,48.70185225616988,3.6931851082578278,13.18695132482645,9.421478430651276e-4
Wt,3,4,min_elapsed,49.88543158894822,2.165236437726645,23.03925369061525,1.7911332900033547e-4
Wt,4,1,min_elapsed,50.28029329185176,2.901251906289815,17.330550712554743,4.186513675453113e-4
Wt,4,2,min_elapsed,49.31095761360698,2.174175620677025,22.68030105049741,1.8771251007223467e-4
Wt,4,3,min_elapsed,57.495468337155245,1.4894935861916194,38.60068205071049,3.82505348410422e-5
Wt,4,4,min_elapsed,64.90835583941089,1.8534727394463681,35.01985999470324,5.119813610534363e-5
