ecosystem,pref,suff,term,estimate,std.error,statistic,p.value
NWd,1,1,min_elapsed,0.0018861331435665425,0.001272319772845908,1.4824363998899937,0.23484230449057
NWd,1,2,min_elapsed,0.001096074439888094,8.657912356339194e-4,1.2659800593679662,0.29489489787852446
NWd,1,3,min_elapsed,-3.57373774789562e-4,4.3921444154060665e-4,-0.8136658110239341,0.4754161531826284
NWd,1,4,min_elapsed,-1.4435158322300754e-4,4.419303616370458e-4,-0.3266387552289572,0.7654028858893518
NWd,2,1,min_elapsed,-3.2293128649349867e-4,5.340451077272036e-4,-0.6046891579399238,0.5880578675748434
NWd,2,2,min_elapsed,9.506521315242491e-4,4.6951831299570735e-4,2.0247391959191603,0.136032449842241
NWd,2,3,min_elapsed,5.286309500061979e-4,5.691202612749869e-4,0.9288563173307489,0.4214780435158277
NWd,2,4,min_elapsed,3.2018143902513775e-4,3.223884949948468e-4,0.993154048596727,0.3938426977582215
NWd,3,1,min_elapsed,0.0021408854239945195,8.348074368706558e-4,2.5645260564757355,0.08288684399193981
NWd,3,2,min_elapsed,0.0037015214990964588,0.002128857857836464,1.7387358603914855,0.18046628911912554
NWd,3,3,min_elapsed,8.880067140860309e-4,7.528034677610172e-4,1.1795996592937252,0.3231844339263779
NWd,3,4,min_elapsed,0.0013981634971103028,9.606366654626007e-4,1.4554550616043875,0.2415526001667191
Pr,1,1,min_elapsed,7.144873899142032e-4,4.021318367802841e-4,1.7767491269401365,0.1736839984635628
Pr,1,2,min_elapsed,0.0013282004277443149,6.324889641054738e-4,2.099958265078637,0.1265702313623534
Pr,1,3,min_elapsed,5.867405115869165e-4,5.031177012588383e-4,1.1662092391479124,0.3278113624819326
Pr,1,4,min_elapsed,-3.5406652843176926e-4,7.956317724908105e-4,-0.4450130583942445,0.6864602578716348
Pr,2,1,min_elapsed,-4.1531703178924884e-5,5.570097575194423e-4,-0.07456189522402618,0.9452567662680722
Pr,2,2,min_elapsed,0.001340610520659022,3.4667040672315514e-4,3.867104011937223,0.030586649608870586
Pr,2,3,min_elapsed,2.902168239462412e-4,7.269065171335062e-4,0.3992491704307267,0.7164327096808938
Pr,2,4,min_elapsed,9.101176929770282e-4,4.078277562901268e-4,2.231622735186211,0.11182782192263234
Pr,3,1,min_elapsed,0.0031481741576059293,0.0010054220880120774,3.131196534413229,0.052017236926955944
Pr,3,2,min_elapsed,5.659076486584803e-4,2.712292260083438e-4,2.086455272489961,0.12820982281730806
Pr,3,3,min_elapsed,9.298842195567207e-4,6.411908946712818e-4,1.450245515469216,0.24287212968638788
Pr,3,4,min_elapsed,9.794208957424936e-4,4.4606575724123434e-4,2.1956872497899864,0.11563728721434356
SWd,1,1,min_elapsed,7.995574279954846e-4,9.001061452199943e-4,0.8882923777840284,0.43981651860757026
SWd,1,2,min_elapsed,7.480923291417163e-4,0.001015657858867226,0.7365593862248766,0.5147607201573428
SWd,1,3,min_elapsed,7.346361398528907e-4,8.997285695844623e-4,0.8165086279211748,0.4740154602590702
SWd,1,4,min_elapsed,9.93003582199802e-4,9.906451947480012e-4,1.0023806580441756,0.3900189960655726
SWd,2,1,min_elapsed,0.002524052520752695,8.483039387808718e-4,2.9754105873657757,0.058812647104458944
SWd,2,2,min_elapsed,9.066860130564555e-4,7.707685110194323e-4,1.1763402371708935,0.32430458370764026
SWd,2,3,min_elapsed,-6.599371674037341e-5,4.5393372492460966e-4,-0.14538183244995465,0.8936278562967501
SWd,2,4,min_elapsed,-4.2993394783572686e-4,4.452045330992112e-4,-0.9656998432671363,0.40542981293755653
SWd,3,1,min_elapsed,-0.0011844919154792813,5.984092646979968e-4,-1.9794010309600854,0.14214023964916048
SWd,3,2,min_elapsed,-7.11901970925495e-4,8.158107547727434e-4,-0.8726312649847405,0.44708649139874657
SWd,3,3,min_elapsed,-5.874576102290029e-4,5.109401375266708e-4,-1.1497581949085727,0.33358732676965097
SWd,3,4,min_elapsed,-5.666167841654598e-4,7.100068720301546e-4,-0.7980440844823191,0.4831764422917335
Wt,1,1,min_elapsed,0.001157299945876901,4.586473719830913e-4,2.5232891684803254,0.08592831554818736
Wt,1,2,min_elapsed,9.267327721627529e-4,5.919337656748766e-4,1.5656021431826324,0.21541398215834903
Wt,1,3,min_elapsed,0.001954044499626072,8.763662416380114e-4,2.2297121988334214,0.11202651853535059
Wt,1,4,min_elapsed,7.828687955211518e-4,3.3503246245236365e-4,2.3366953452531884,0.10152662491059761
Wt,2,1,min_elapsed,0.001376755151260377,2.9560684739707483e-4,4.657385860250545,0.01867597722555523
Wt,2,2,min_elapsed,2.1188129689583474e-4,9.785612166411698e-4,0.21652329286367972,0.8486584477475689
Wt,2,3,min_elapsed,0.002159502014057679,0.001906937135585031,1.132445309160736,0.4605105314475376
Wt,2,4,min_elapsed,-1.4671473090437806e-4,7.124730647196388e-4,-0.205923196496012,0.8500333211670253
Wt,3,1,min_elapsed,-5.202242164709932e-4,5.994239005919209e-4,-0.8678736632911711,0.4493160522506443
Wt,3,2,min_elapsed,7.151052298668488e-4,4.525747088070714e-4,1.5800821741713629,0.21221668326837367
Wt,3,3,min_elapsed,5.377356756290527e-4,1.6700571825841907e-4,3.219863853984799,0.048589301215513137
Wt,3,4,min_elapsed,0.0012099701539386985,3.0776155562355913e-4,3.9315181894215616,0.029300545669259145
Wt,4,1,min_elapsed,0.0020937889877758672,8.433694565343016e-4,2.4826473991362863,0.08906107646283158
Wt,4,2,min_elapsed,0.0015023625967914662,4.092440202109477e-4,3.6710679267031514,0.03497404682793806
Wt,4,3,min_elapsed,0.0013609390360324203,2.504940226170289e-4,5.433020005084552,0.01223946079206589
Wt,4,4,min_elapsed,0.0031778881888265198,0.0010386711390038678,3.059571089916157,0.05501161526060226
