ecosystem,pref,suff,term,estimate,std.error,statistic,p.value
NWd,1,1,min_elapsed,-0.015433419134214438,9.94786693960108e-4,-15.514299927732381,5.818571982891202e-4
NWd,1,2,min_elapsed,-0.01599479128427181,8.431622929009713e-4,-18.970003069326516,0.002767320966141618
NWd,1,3,min_elapsed,-0.010794243756500458,8.023545826756093e-4,-13.45320883007227,0.005479828763612139
NWd,1,4,min_elapsed,-0.012464544224804074,5.858451417076851e-4,-21.276175797022173,0.0022017939510790467
NWd,2,1,min_elapsed,-0.011945312902065462,0.0022498160343926168,-5.309462071324574,0.013045565307229908
NWd,2,2,min_elapsed,-0.01056073550885567,8.041170596004254e-4,-13.133331002955483,0.00574768990299515
NWd,2,3,min_elapsed,-0.013672690316115886,0.0014057739633011892,-9.726094431289798,0.010406444755535536
NWd,2,4,min_elapsed,-0.020200905780398692,0.006554587450722178,-3.081949235138052,0.0540532868155597
NWd,3,1,min_elapsed,-0.014652382080575125,0.0014366681832825843,-10.198863071566391,0.009477376936314088
NWd,3,2,min_elapsed,-0.007750082651312166,0.0019678900460737723,-3.9382701623877368,0.05884147400325871
NWd,3,3,min_elapsed,-0.014908347210436946,0.0014618931572404831,-10.197973180597154,0.0020095387498992932
NWd,3,4,min_elapsed,-0.020654729176914625,4.5188240698971636e-4,-45.7081950025655,2.30537032218614e-5
Pr,1,1,min_elapsed,-0.00822635007025443,0.002314553520024974,-3.5541844243747134,0.03797719185404398
Pr,1,2,min_elapsed,-0.007064230331395651,0.0018504018837881787,-3.817673551506347,0.0316230968220207
Pr,1,3,min_elapsed,0.003481281805497962,0.0015925028004198762,2.186044385341171,0.11668591918001481
Pr,1,4,min_elapsed,-0.00735082869334562,0.0016762916048567024,-4.385173004534616,0.021960565467692796
Pr,2,1,min_elapsed,-0.0033917862528340366,0.0029195812235862342,-1.1617372469150815,0.329371454364523
Pr,2,2,min_elapsed,-0.0074290471012883556,4.2708455120943264e-4,-17.394792390056082,4.1406629203067757e-4
Pr,2,3,min_elapsed,-0.0061528383796366805,0.001697895869138066,-3.623801960693949,0.03615057540146814
Pr,2,4,min_elapsed,-0.003946320085334256,0.003180110085942602,-1.2409381998373636,0.3028238595381722
Pr,3,1,min_elapsed,-0.007199865805573382,0.0014841651612821935,-4.85112169009095,0.016718581517674837
Pr,3,2,min_elapsed,-0.008953991496930552,0.002170900419183398,-4.124551922238179,0.025840676783317272
Pr,3,3,min_elapsed,-0.007229451233529148,0.0011897843292044017,-6.076270342511082,0.008948597486616893
Pr,3,4,min_elapsed,-0.006957365509289144,0.0019036512746029698,-3.654747905831749,0.035374669280301745
SWd,1,1,min_elapsed,-0.01801913950538785,0.00805234866536464,-2.237749537956933,0.11119348809222929
SWd,1,2,min_elapsed,-0.01650199184864293,0.00226486383092855,-7.286085645986688,0.0053369615086287115
SWd,1,3,min_elapsed,-0.01782888245429656,0.007035760366894492,-2.5340377620288446,0.0851225059610867
SWd,1,4,min_elapsed,-0.01731424829348161,0.0037700726673015167,-4.592550282558488,0.019397123250465564
SWd,2,1,min_elapsed,-0.012614035068676829,0.0030431124572037746,-4.145109734218462,0.0255039170211777
SWd,2,2,min_elapsed,-0.010436810148747283,0.0026282342123480408,-3.97103503930996,0.028545826583052044
SWd,2,3,min_elapsed,-0.01042781512682925,0.0035453038262419027,-2.9413036619439628,0.06044662040942998
SWd,2,4,min_elapsed,-0.012471923070570124,0.001759554943470758,-7.088112318885025,0.0057756851139480776
SWd,3,1,min_elapsed,-0.01027862138533947,0.001105432069938176,-9.29828405097233,0.0026331051258441356
SWd,3,2,min_elapsed,-0.005331127665898378,0.002492835796656494,-2.1385795538754424,0.16588422794430255
SWd,3,3,min_elapsed,-0.008337759583311097,0.002900276697939478,-2.8748152165049343,0.06379863998072262
SWd,3,4,min_elapsed,-0.01655798044878572,0.007580387707913347,-2.1843184130938913,0.11687481532953978
Wt,1,1,min_elapsed,-0.012454876312535591,0.0023294793366254044,-5.346635240207077,0.01279593025436609
Wt,1,2,min_elapsed,-0.01289346146989731,0.006210984211788243,-2.075912774890966,0.1295075193055182
Wt,1,3,min_elapsed,-0.012373604383978654,9.249651377296553e-4,-13.377373783351342,9.030042875956078e-4
Wt,1,4,min_elapsed,-0.004647695261715416,0.00291466067974421,-1.5945922261260603,0.20906571260913842
Wt,2,1,min_elapsed,-0.013215401547376897,0.0021334466901236078,-6.194390330236573,0.008475367187798408
Wt,2,2,min_elapsed,-0.017978596476568416,0.00574103524838167,-3.131594860288721,0.052001166477870515
Wt,2,3,min_elapsed,-0.012709072116182296,0.002185325878302329,-5.815641613165421,0.028316975098775232
Wt,2,4,min_elapsed,-0.011909096253037972,0.0018206901629258241,-6.5409790724085735,0.0225842239011517
Wt,3,1,min_elapsed,-0.008191128228414757,0.004326163248685864,-1.8933932349647076,0.19881714832760106
Wt,3,2,min_elapsed,-0.013570008466376543,0.001875387150938216,-7.235843788088107,0.018569154011629115
Wt,3,3,min_elapsed,-0.009999956370631946,0.001387070807755859,-7.209405831855744,0.018701791619759416
Wt,3,4,min_elapsed,-0.009216337382076615,0.0019918041013132774,-4.6271304371749755,0.04366969560548031
Wt,4,1,min_elapsed,-0.008809926633539899,0.0027788932092341974,-3.170300537014059,0.08674429084441085
Wt,4,2,min_elapsed,-0.0059061545406207845,0.003468691239425023,-1.7027040266633244,0.23073400670580108
Wt,4,3,min_elapsed,-0.008970235918189188,0.0024867977859523056,-3.607143278340215,0.06899588807617586
Wt,4,4,min_elapsed,-0.0074890959627438,0.0023720943747689927,-3.1571661070496524,0.0873754982935256
