ecosystem,pref,suff,term,estimate,std.error,statistic,p.value
NWd,1,1,min_elapsed,2.297703517461765e-4,1.899011805813974e-4,1.2099469368369196,0.3499015004369398
NWd,1,2,min_elapsed,-1.4568111563192075e-4,4.098411942742941e-4,-0.35545747393665084,0.7457706696834684
NWd,1,3,min_elapsed,-9.603968048374084e-5,5.467972307215725e-4,-0.17564039297895412,0.8717628588321606
NWd,1,4,min_elapsed,3.38028791070187e-4,2.2316176989211172e-4,1.5147253547666704,0.227078863402737
NWd,2,1,min_elapsed,-2.6025303603584033e-4,5.809096655726631e-4,-0.44800947799565677,0.6845235463387831
NWd,2,2,min_elapsed,1.5504792528753586e-4,2.2241460292863466e-4,0.6971121646058712,0.53589741999989
NWd,2,3,min_elapsed,6.276541012392329e-4,5.978898597986336e-5,10.49782147920394,0.0604606026633178
NWd,2,4,min_elapsed,1.5045300426526188e-4,2.5063547563026133e-4,0.6002861481876208,0.6092754312290142
NWd,3,1,min_elapsed,9.109495837519521e-4,6.490911276185077e-4,1.4034232559828599,0.39412802284767723
NWd,3,2,min_elapsed,9.991711218239885e-5,0.001577458333034815,0.06334057140525033,0.9597299372261421
NWd,3,3,min_elapsed,2.3362762712277011e-4,4.8046890387368375e-4,0.48624921454686126,0.6600971910251234
NWd,3,4,min_elapsed,1.8806809108659e-4,4.123909354267903e-4,0.4560432224145644,0.6793470581101964
Pr,1,1,min_elapsed,-3.6232186416099843e-4,1.988497968227567e-4,-1.8220881788677479,0.16597430683594414
Pr,1,2,min_elapsed,3.2575287573166634e-5,3.200520599878725e-4,0.10178121513856522,0.9253518088883815
Pr,1,3,min_elapsed,4.542827288437216e-4,6.397193781183018e-4,0.7101281349018509,0.5288479988974227
Pr,1,4,min_elapsed,3.0761092653717613e-4,3.9005408560632837e-4,0.7886365965350763,0.4879014087558085
Pr,2,1,min_elapsed,-2.3167478576222844e-4,2.7374954462160535e-4,-0.8463019950680268,0.45954872952991677
Pr,2,2,min_elapsed,-5.960120100734327e-4,4.576719153463478e-4,-1.3022691366639674,0.28378585992498456
Pr,2,3,min_elapsed,-8.964587303706282e-4,4.3371271030375987e-4,-2.066941339447429,0.13062413670826056
Pr,2,4,min_elapsed,9.972474448762093e-5,3.0821494496550923e-4,0.32355583697857554,0.76751753402924
Pr,3,1,min_elapsed,8.15430055423168e-4,3.235512616664914e-4,2.520249963555058,0.1279182112229958
Pr,3,2,min_elapsed,-1.8012744235424165e-4,2.1047273001095797e-4,-0.8558231859531805,0.4822629301622513
Pr,3,3,min_elapsed,2.1385561051710824e-4,3.0738432705127306e-4,0.6957271132481526,0.5366519078117334
Pr,3,4,min_elapsed,1.6475972673601e-4,3.1546207038490756e-4,0.5222806232615548,0.6375886554657587
SWd,1,1,min_elapsed,-2.7122129265582214e-4,0.001091176373635898,-0.24855861912780275,0.8197462215495097
SWd,1,2,min_elapsed,-2.3485772296000633e-4,2.996216535024311e-4,-0.7838476298846695,0.4903216256559357
SWd,1,3,min_elapsed,-1.7850787927481274e-4,0.001075457394974021,-0.16598321803266303,0.8787257690063806
SWd,1,4,min_elapsed,4.380549523879601e-4,3.233404596134455e-4,1.3547792717052984,0.26848327528321847
SWd,2,1,min_elapsed,-2.827416374042424e-4,3.154775201778986e-4,-0.8962338655534113,0.43617056419871453
SWd,2,2,min_elapsed,4.408787732626272e-5,2.633375142334844e-4,0.1674196608659898,0.8776891265750977
SWd,2,3,min_elapsed,-7.105920537867777e-4,4.4864038382519286e-4,-1.5838789360158247,0.21138710009341222
SWd,2,4,min_elapsed,8.282646392360201e-4,1.854620708765636e-4,4.465951638096833,0.020912681824423025
SWd,3,1,min_elapsed,2.079485256527031e-4,4.022703229361706e-4,0.5169372777362422,0.6408947188210513
SWd,3,2,min_elapsed,1.7419951547990756e-4,1.857296490004811e-4,0.9379198012669281,0.41747681354992167
SWd,3,3,min_elapsed,4.270126265557773e-4,2.578351240034712e-4,1.6561460670115236,0.23953308262753295
SWd,3,4,min_elapsed,3.927921238124775e-5,0.001083854663218938,0.03624029467621838,0.9733673433031788
Wt,1,1,min_elapsed,3.8065741038678685e-4,3.605193230336499e-4,1.0558585520012675,0.36854373905975263
Wt,1,2,min_elapsed,3.636755013736002e-4,7.454491227628481e-4,0.48786092875891324,0.6590796899779221
Wt,1,3,min_elapsed,-2.89166503359305e-4,1.520605364596149e-4,-1.9016538418967335,0.15338135314121348
Wt,1,4,min_elapsed,-1.2947923401853011e-5,4.923700377836293e-4,-0.026297139160086223,0.9806718065279204
Wt,2,1,min_elapsed,-4.6002141341256933e-4,1.9559275291035122e-4,-2.3519348573380805,0.10012974572834703
Wt,2,2,min_elapsed,-0.0014973075704899307,0.0020744936754373716,-0.7217701303303559,0.5226053940158415
Wt,2,3,min_elapsed,-1.3668256274702262e-4,5.609592151150296e-4,-0.24365864587676783,0.8302089928897798
Wt,2,4,min_elapsed,-9.950674995539536e-4,0.00057213577924444055,-1.7392156471459177,0.22412640382012514
Wt,3,1,min_elapsed,-0.0010907589774242674,7.312618071935483e-4,-1.4916121239948315,0.27431634407540195
Wt,3,2,min_elapsed,0.0010274435972869673,3.4430230637126283e-4,2.9841321950921524,0.09634152082760589
Wt,3,3,min_elapsed,-7.185813740829693e-4,0.0011748179644100896,-0.611653375971136,0.6030333179845724
Wt,3,4,min_elapsed,8.027822229699956e-4,6.562008426846491e-4,1.2233788357930977,0.3457638724431029
Wt,4,1,min_elapsed,4.1001926601931445e-4,3.5570364005510946e-4,1.152699100733942,0.36820289192324607
Wt,4,2,min_elapsed,0.0010718317731847177,7.404261696540486e-4,1.4475876422432674,0.2846956393882089
Wt,4,3,min_elapsed,-4.5682943029408916e-4,1.7750808291665352e-4,-2.5735697371515593,0.12360443602161356
Wt,4,4,min_elapsed,-1.1509175893519232e-4,5.362365745051865e-4,-0.2146287001057201,0.8499527531147802
